annee_universitaire,niveau_geographique,geo_nom,regroupement,rgp_formations_ou_etablissements,secteur,secteur_de_l_etablissement,sexe,sexe_de_l_etudiant,effectif,effectifhdccpge,a_des_effectifs_dut,effectif_dut,a_des_effectifs_ing,effectif_ing,a_des_effectifs_form_ens,effectif_form_ens,a_des_effectifs_apprentis_sts,effectif_apprentis_en_sts,effectif_atlas,niveau_geo,geo_id,reg_id,aca_id,dep_id,uucr_id,rentree,annee
2021-22,Commune,Saint-Grégoire,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,14,14,non,0,non,0,non,0,oui,14,14,COMMUNE,35278,R53,A14,D035,UU35701,2021,2022
2023-24,Commune,Saint-Martin-d'Hères,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,545,545,non,0,non,0,non,0,oui,513,545,COMMUNE,38421,R84,A08,D038,UU38701,2023,2024
2023-24,Commune,Bruz,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,2,Feminin,334,334,non,0,non,0,non,0,non,0,334,COMMUNE,35047,R53,A14,D035,UU35701,2023,2024
2023-24,Commune,Saint-Égrève,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,180,180,non,0,non,0,non,0,non,0,180,COMMUNE,38382,R84,A08,D038,UU38701,2023,2024
2023-24,Commune,Vienne,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,1,Masculin,19,19,non,0,non,0,non,0,non,0,19,COMMUNE,38544,R84,A08,D038,UU00559,2023,2024
2022-23,Commune,Grenoble,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,2,Feminin,265,265,non,0,non,0,non,0,non,0,265,COMMUNE,38185,R84,A08,D038,UU38701,2022,2023
2022-23,Commune,Grenoble,EC_ART,Écoles supérieures art et culture,PR,Établissements privés,1,Masculin,23,23,non,0,non,0,non,0,non,0,23,COMMUNE,38185,R84,A08,D038,UU38701,2022,2023
2022-23,Commune,Rennes,CPGE,Classes préparatoires aux grandes écoles (CPGE),PR,Établissements privés,2,Feminin,143,143,non,0,non,0,non,0,non,0,143,COMMUNE,35238,R53,A14,D035,UU35701,2022,2023
2021-22,Commune,Rennes,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,1,Masculin,351,351,non,0,non,0,non,0,non,0,351,COMMUNE,35238,R53,A14,D035,UU35701,2021,2022
2019-20,Commune,Rennes,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,2,Feminin,1216,1216,non,0,oui,1216,non,0,non,0,1216,COMMUNE,35238,R53,A14,D035,UU35701,2019,2020
2023-24,Commune,Meylan,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,1,Masculin,1,1,non,0,non,0,non,0,non,0,1,COMMUNE,38229,R84,A08,D038,UU38701,2023,2024
2005-06,Commune,Saint-Martin-d'Hères,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,15958,0,oui,324,non,0,non,0,non,0,15958,COMMUNE,38421,R84,A08,D038,UU38701,2005,2006
2003-04,Commune,Bruz,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,2,Feminin,103,0,non,0,oui,103,non,0,non,0,103,COMMUNE,35047,R53,A14,D035,UU35701,2003,2004
2003-04,Commune,Rennes,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,1,Masculin,648,0,non,0,non,0,non,0,non,0,648,COMMUNE,35238,R53,A14,D035,UU35701,2003,2004
2018-19,Commune,Saint-Ismier,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,13,13,non,0,non,0,non,0,non,0,13,COMMUNE,38397,R84,A08,D038,UU38701,2018,2019
2018-19,Commune,Saint-Aubin-du-Cormier,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,14,14,non,0,non,0,non,0,oui,14,14,COMMUNE,35253,R53,A14,D035,UU35117,2018,2019
2015-16,Département,Ille-et-Vilaine,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,6575,6575,non,0,non,0,non,0,oui,269,6575,DEPARTEMENT,D035,R53,A14,D035,,2015,2016
2014-15,Commune,Saint-Malo,UNIV,Universités,PU,Établissements publics,2,Feminin,199,0,oui,169,non,0,non,0,non,0,199,COMMUNE,35288,R53,A14,D035,UU35402,2014,2015
2014-15,Commune,Vienne,UNIV,Universités,PU,Établissements publics,1,Masculin,113,0,oui,78,non,0,non,0,non,0,113,COMMUNE,38544,R84,A08,D038,UU00559,2014,2015
2016-17,Département,Ille-et-Vilaine,EC_ART,Écoles supérieures art et culture,PU,Établissements publics,2,Feminin,642,642,non,0,non,0,non,0,non,0,642,DEPARTEMENT,D035,R53,A14,D035,,2016,2017
2016-17,Commune,Montfort-sur-Meu,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,32,32,non,0,non,0,non,0,non,0,32,COMMUNE,35188,R53,A14,D035,UU35212,2016,2017
2016-17,Commune,Saint-Malo,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,98,98,non,0,non,0,non,0,non,0,98,COMMUNE,35288,R53,A14,D035,UU35402,2016,2017
2016-17,Commune,Montfort-sur-Meu,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,74,74,non,0,non,0,non,0,non,0,74,COMMUNE,35188,R53,A14,D035,UU35212,2016,2017
2016-17,Commune,Grenoble,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,1,Masculin,60,60,non,0,non,0,non,0,non,0,60,COMMUNE,38185,R84,A08,D038,UU38701,2016,2017
2016-17,Commune,Le Rheu,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,1,Masculin,19,19,non,0,non,0,non,0,non,0,19,COMMUNE,35240,R53,A14,D035,UU35302,2016,2017
2014-15,Département,Isère,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,2226,0,non,0,non,0,non,0,non,0,2226,DEPARTEMENT,D038,R84,A08,D038,,2014,2015
2013-14,Commune,Échirolles,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,28,0,non,0,non,0,non,0,non,0,28,COMMUNE,38151,R84,A08,D038,UU38701,2013,2014
2013-14,Commune,Villefontaine,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,121,0,non,0,non,0,non,0,non,0,121,COMMUNE,38553,R84,A08,D038,UU38404,2013,2014
2013-14,Commune,Voiron,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,143,0,non,0,non,0,non,0,non,0,143,COMMUNE,38563,R84,A08,D038,UU38502,2013,2014
2020-21,Commune,Saint-Malo,UNIV,Universités,PU,Établissements publics,2,Feminin,333,333,oui,274,non,0,non,0,non,0,333,COMMUNE,35288,R53,A14,D035,UU35402,2020,2021
2012-13,Commune,Rennes,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,1384,0,non,0,non,0,non,0,non,0,1384,COMMUNE,35238,R53,A14,D035,UU35701,2012,2013
2012-13,Commune,Saint-Ismier,EC_autres,Autres écoles de spécialités diverses,PU,Établissements publics,2,Feminin,2,0,non,0,non,0,non,0,non,0,2,COMMUNE,38397,R84,A08,D038,UU38701,2012,2013
2020-21,Commune,Cesson-Sévigné,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,46,46,non,0,non,0,non,0,non,0,46,COMMUNE,35051,R53,A14,D035,UU35701,2020,2021
2023-24,Département,Ille-et-Vilaine,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,1169,1169,non,0,non,0,non,0,non,0,1169,DEPARTEMENT,D035,R53,A14,D035,,2023,2024
2009-10,Commune,Rennes,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,701,0,non,0,non,0,non,0,non,0,701,COMMUNE,35238,R53,A14,D035,UU35701,2009,2010
2019-20,Commune,Bourgoin-Jallieu,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,273,273,non,0,non,0,non,0,non,0,273,COMMUNE,38053,R84,A08,D038,UU38501,2019,2020
2019-20,Commune,Échirolles,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,41,41,non,0,non,0,non,0,non,0,41,COMMUNE,38151,R84,A08,D038,UU38701,2019,2020
2010-11,Commune,Voiron,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,66,0,non,0,non,0,non,0,non,0,66,COMMUNE,38563,R84,A08,D038,UU38502,2010,2011
2010-11,Commune,Saint-Martin-d'Hères,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,15120,0,oui,1542,non,0,non,0,non,0,15120,COMMUNE,38421,R84,A08,D038,UU38701,2010,2011
2019-20,Commune,Vienne,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,176,176,non,0,non,0,non,0,non,0,176,COMMUNE,38544,R84,A08,D038,UU00559,2019,2020
2010-11,Commune,Cesson-Sévigné,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,1,Masculin,56,0,non,0,oui,56,non,0,non,0,56,COMMUNE,35051,R53,A14,D035,UU35701,2010,2011
2010-11,Commune,Bruz,ING_autres,Autres formations d'ingénieurs,PR,Établissements privés,2,Feminin,155,0,non,0,oui,155,non,0,non,0,155,COMMUNE,35047,R53,A14,D035,UU35701,2010,2011
2010-11,Commune,Grenoble,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,2,Feminin,220,0,non,0,non,0,non,0,non,0,220,COMMUNE,38185,R84,A08,D038,UU38701,2010,2011
2019-20,Commune,Saint-Aubin-du-Cormier,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,28,28,non,0,non,0,non,0,oui,28,28,COMMUNE,35253,R53,A14,D035,UU35117,2019,2020
2011-12,Commune,Saint-Égrève,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,165,0,non,0,non,0,non,0,non,0,165,COMMUNE,38382,R84,A08,D038,UU38701,2011,2012
2011-12,Commune,Saint-Ismier,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,136,0,non,0,non,0,non,0,non,0,136,COMMUNE,38397,R84,A08,D038,UU38701,2011,2012
2008-09,Commune,Vizille,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,58,0,non,0,non,0,non,0,non,0,58,COMMUNE,38562,R84,A08,D038,UU38401,2008,2009
2008-09,Commune,Cesson-Sévigné,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,61,0,non,0,non,0,non,0,non,0,61,COMMUNE,35051,R53,A14,D035,UU35701,2008,2009
2008-09,Commune,Redon,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,51,0,non,0,non,0,non,0,non,0,51,COMMUNE,35236,R53,A14,D035,UU00456,2008,2009
2008-09,Commune,Redon,EC_autres,Autres écoles de spécialités diverses,PU,Établissements publics,2,Feminin,25,0,non,0,non,0,non,0,non,0,25,COMMUNE,35236,R53,A14,D035,UU00456,2008,2009
2008-09,Commune,Nivolas-Vermelle,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,2,Feminin,28,0,non,0,non,0,non,0,non,0,28,COMMUNE,38276,R84,A08,D038,UU38501,2008,2009
2008-09,Commune,Rennes,EC_JUR,Écoles juridiques et administratives,PR,Établissements privés,2,Feminin,144,0,non,0,non,0,non,0,non,0,144,COMMUNE,35238,R53,A14,D035,UU35701,2008,2009
2011-12,Commune,Grenoble,EC_autres,Autres écoles de spécialités diverses,PU,Établissements publics,2,Feminin,45,0,non,0,non,0,non,0,non,0,45,COMMUNE,38185,R84,A08,D038,UU38701,2011,2012
2011-12,Commune,Rennes,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,1,Masculin,363,0,non,0,non,0,non,0,non,0,363,COMMUNE,35238,R53,A14,D035,UU35701,2011,2012
2011-12,Commune,Rennes,EC_JUR,Écoles juridiques et administratives,PR,Établissements privés,2,Feminin,92,0,non,0,non,0,non,0,non,0,92,COMMUNE,35238,R53,A14,D035,UU35701,2011,2012
2011-12,Commune,Grenoble,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,2,Feminin,486,0,non,0,non,0,non,0,non,0,486,COMMUNE,38185,R84,A08,D038,UU38701,2011,2012
2011-12,Commune,Rennes,CPGE,Classes préparatoires aux grandes écoles (CPGE),PR,Établissements privés,1,Masculin,216,0,non,0,non,0,non,0,non,0,216,COMMUNE,35238,R53,A14,D035,UU35701,2011,2012
2021-22,Commune,Grenoble,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,2,Feminin,242,242,non,0,non,0,non,0,non,0,242,COMMUNE,38185,R84,A08,D038,UU38701,2021,2022
2021-22,Commune,Gières,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,251,251,non,0,non,0,non,0,non,0,251,COMMUNE,38179,R84,A08,D038,UU38701,2021,2022
2021-22,Commune,Bruz,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,123,123,non,0,non,0,non,0,non,0,123,COMMUNE,35047,R53,A14,D035,UU35701,2021,2022
2018-19,Département,Ille-et-Vilaine,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,2,Feminin,1101,1101,non,0,non,0,non,0,non,0,1101,DEPARTEMENT,D035,R53,A14,D035,,2018,2019
2017-18,Commune,Villefontaine,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,173,173,non,0,non,0,non,0,oui,39,173,COMMUNE,38553,R84,A08,D038,UU38404,2017,2018
2002-03,Département,Isère,IUFM,Instituts universitaires de formation des maîtres,PU,Établissements publics,1,Masculin,456,0,non,0,non,0,non,0,non,0,456,DEPARTEMENT,D038,R84,A08,D038,,2002,2003
2001-02,Commune,Fougères,UNIV,Universités,PU,Établissements publics,2,Feminin,30,0,non,0,non,0,non,0,non,0,30,COMMUNE,35115,R53,A14,D035,UU35401,2001,2002
2001-02,Commune,Vizille,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,92,0,non,0,non,0,non,0,non,0,92,COMMUNE,38562,R84,A08,D038,UU38401,2001,2002
2001-02,Commune,Bruz,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,19,0,non,0,non,0,non,0,non,0,19,COMMUNE,35047,R53,A14,D035,UU35701,2001,2002
2001-02,Commune,Rennes,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,540,0,non,0,non,0,non,0,non,0,540,COMMUNE,35238,R53,A14,D035,UU35701,2001,2002
2021-22,Commune,Villette-d'Anthon,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,2,2,non,0,non,0,non,0,non,0,2,COMMUNE,38557,R84,A08,D038,UU38128,2021,2022
2001-02,Commune,Grenoble,EC_ART,Écoles supérieures art et culture,PR,Établissements privés,2,Feminin,86,0,non,0,non,0,non,0,non,0,86,COMMUNE,38185,R84,A08,D038,UU38701,2001,2002
2021-22,Commune,Montalieu-Vercieu,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,10,10,non,0,non,0,non,0,oui,10,10,COMMUNE,38247,R84,A08,D038,UU38202,2021,2022
2021-22,Commune,Bourgoin-Jallieu,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,43,43,non,0,non,0,non,0,oui,43,43,COMMUNE,38053,R84,A08,D038,UU38501,2021,2022
2001-02,Département,Ille-et-Vilaine,EC_JUR,Écoles juridiques et administratives,PU,Établissements publics,1,Masculin,173,0,non,0,non,0,non,0,non,0,173,DEPARTEMENT,D035,R53,A14,D035,,2001,2002
2001-02,Département,Ille-et-Vilaine,EC_ART,Écoles supérieures art et culture,PR,Établissements privés,1,Masculin,414,0,non,0,non,0,non,0,non,0,414,DEPARTEMENT,D035,R53,A14,D035,,2001,2002
2022-23,Commune,Bruz,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,2,Feminin,105,105,non,0,oui,105,non,0,non,0,105,COMMUNE,35047,R53,A14,D035,UU35701,2022,2023
2019-20,Commune,Grenoble,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,1,Masculin,201,201,non,0,non,0,non,0,non,0,201,COMMUNE,38185,R84,A08,D038,UU38701,2019,2020
2010-11,Commune,Vienne,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,464,0,oui,99,non,0,non,0,non,0,464,COMMUNE,38544,R84,A08,D038,UU00559,2010,2011
2010-11,Commune,Meylan,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,49,0,non,0,non,0,non,0,non,0,49,COMMUNE,38229,R84,A08,D038,UU38701,2010,2011
2021-22,Commune,La Tronche,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,13,13,non,0,non,0,non,0,non,0,13,COMMUNE,38516,R84,A08,D038,UU38701,2021,2022
2016-17,Commune,Vitré,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,90,90,non,0,non,0,non,0,non,0,90,COMMUNE,35360,R53,A14,D035,UU35303,2016,2017
2016-17,Commune,Bruz,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,219,219,non,0,non,0,non,0,non,0,219,COMMUNE,35047,R53,A14,D035,UU35701,2016,2017
2017-18,Département,Isère,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,2,Feminin,568,568,non,0,non,0,non,0,non,0,568,DEPARTEMENT,D038,R84,A08,D038,,2017,2018
2016-17,Commune,Nivolas-Vermelle,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,3,3,non,0,non,0,non,0,non,0,3,COMMUNE,38276,R84,A08,D038,UU38501,2016,2017
2016-17,Commune,Saint-Grégoire,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,16,16,non,0,non,0,non,0,oui,16,16,COMMUNE,35278,R53,A14,D035,UU35701,2016,2017
2016-17,Commune,Saint-Martin-d'Hères,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,58,58,non,0,non,0,non,0,non,0,58,COMMUNE,38421,R84,A08,D038,UU38701,2016,2017
2016-17,Commune,Bourgoin-Jallieu,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,119,119,non,0,non,0,non,0,oui,24,119,COMMUNE,38053,R84,A08,D038,UU38501,2016,2017
2016-17,Commune,La Tronche,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,195,195,non,0,non,0,non,0,non,0,195,COMMUNE,38516,R84,A08,D038,UU38701,2016,2017
2017-18,Commune,Bruz,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,1317,1317,non,0,non,0,non,0,oui,285,1317,COMMUNE,35047,R53,A14,D035,UU35701,2017,2018
2016-17,Commune,Saint-Malo,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,27,27,non,0,non,0,non,0,non,0,27,COMMUNE,35288,R53,A14,D035,UU35402,2016,2017
2016-17,Commune,Vienne,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,180,180,non,0,non,0,non,0,non,0,180,COMMUNE,38544,R84,A08,D038,UU00559,2016,2017
2016-17,Commune,Rennes,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,2048,2048,non,0,non,0,non,0,non,0,2048,COMMUNE,35238,R53,A14,D035,UU35701,2016,2017
2016-17,Commune,Grenoble,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,2566,2566,non,0,non,0,non,0,non,0,2566,COMMUNE,38185,R84,A08,D038,UU38701,2016,2017
2016-17,Commune,Gières,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,1,Masculin,139,139,non,0,non,0,non,0,non,0,139,COMMUNE,38179,R84,A08,D038,UU38701,2016,2017
2016-17,Commune,Rennes,EC_ART,Écoles supérieures art et culture,PU,Établissements publics,2,Feminin,642,642,non,0,non,0,non,0,non,0,642,COMMUNE,35238,R53,A14,D035,UU35701,2016,2017
2017-18,Commune,Saint-Malo,EC_autres,Autres écoles de spécialités diverses,PU,Établissements publics,1,Masculin,145,145,non,0,non,0,non,0,non,0,145,COMMUNE,35288,R53,A14,D035,UU35402,2017,2018
2018-19,Commune,La Tronche,CPGE,Classes préparatoires aux grandes écoles (CPGE),PR,Établissements privés,2,Feminin,28,28,non,0,non,0,non,0,non,0,28,COMMUNE,38516,R84,A08,D038,UU38701,2018,2019
2013-14,Département,Ille-et-Vilaine,CPGE,Classes préparatoires aux grandes écoles (CPGE),PR,Établissements privés,2,Feminin,149,0,non,0,non,0,non,0,non,0,149,DEPARTEMENT,D035,R53,A14,D035,,2013,2014
2012-13,Commune,Saint-Égrève,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,172,0,non,0,non,0,non,0,non,0,172,COMMUNE,38382,R84,A08,D038,UU38701,2012,2013
2011-12,Commune,Moirans,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,22,0,non,0,non,0,non,0,non,0,22,COMMUNE,38239,R84,A08,D038,UU38502,2011,2012
2021-22,Commune,Saint-Malo,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,126,126,non,0,non,0,non,0,oui,5,126,COMMUNE,35288,R53,A14,D035,UU35402,2021,2022
2011-12,Commune,Vitré,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,78,0,non,0,non,0,non,0,non,0,78,COMMUNE,35360,R53,A14,D035,UU35303,2011,2012
2011-12,Commune,Dinard,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,128,0,non,0,non,0,non,0,non,0,128,COMMUNE,35093,R53,A14,D035,UU00462,2011,2012
2011-12,Commune,Fougères,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,38,0,non,0,non,0,non,0,non,0,38,COMMUNE,35115,R53,A14,D035,UU35401,2011,2012
2011-12,Commune,Sassenage,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,83,0,non,0,non,0,non,0,non,0,83,COMMUNE,38474,R84,A08,D038,UU38701,2011,2012
2021-22,Commune,Baulon,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,14,14,non,0,non,0,non,0,oui,14,14,COMMUNE,35016,R53,A14,D035,CR35016,2021,2022
2021-22,Commune,Échirolles,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,167,167,non,0,non,0,non,0,non,0,167,COMMUNE,38151,R84,A08,D038,UU38701,2021,2022
