code_residence,commune_residence,dep_residence,code_travail,commune_travail,dep_travail,flux,annee
35189,Montgermont,35,35024,Betton,35,25.0,2019
35189,Montgermont,35,35029,Bonnemain,35,5.0,2019
35189,Montgermont,35,35047,Bruz,35,35.0,2019
35189,Montgermont,35,35051,Cesson-Sévigné,35,90.0,2019
35189,Montgermont,35,35055,Chantepie,35,5.0,2019
35189,Montgermont,35,35059,La Chapelle-des-Fougeretz,35,15.0,2019
35189,Montgermont,35,35066,Chartres-de-Bretagne,35,15.0,2019
35189,Montgermont,35,35068,Châteaubourg,35,5.0,2019
35189,Montgermont,35,35099,Domloup,35,5.0,2019
35189,Montgermont,35,35109,Étrelles,35,5.0,2019
35189,Montgermont,35,35131,L'Hermitage,35,15.0,2019
35189,Montgermont,35,35152,Liffré,35,15.0,2019
35189,Montgermont,35,35166,Marpiré,35,5.0,2019
35189,Montgermont,35,35173,Melesse,35,25.0,2019
35189,Montgermont,35,35177,La Mézière,35,5.0,2019
35189,Montgermont,35,35179,Miniac-Morvan,35,5.0,2019
35189,Montgermont,35,35184,Montauban-de-Bretagne,35,10.0,2019
35189,Montgermont,35,35188,Montfort-sur-Meu,35,5.0,2019
35189,Montgermont,35,35189,Montgermont,35,145.0,2019
35189,Montgermont,35,35196,Mordelles,35,5.0,2019
35189,Montgermont,35,35206,Noyal-Châtillon-sur-Seiche,35,10.0,2019
35189,Montgermont,35,35210,Pacé,35,60.0,2019
35189,Montgermont,35,35216,Parthenay-de-Bretagne,35,5.0,2019
35189,Montgermont,35,35227,Pleumeleuc,35,5.0,2019
35189,Montgermont,35,35238,Rennes,35,630.0,2019
35189,Montgermont,35,35240,Le Rheu,35,40.0,2019
35189,Montgermont,35,35251,Saint-Aubin-d'Aubigné,35,10.0,2019
35189,Montgermont,35,35266,Saint-Erblon,35,5.0,2019
35189,Montgermont,35,35275,Saint-Gilles,35,10.0,2019
35189,Montgermont,35,35278,Saint-Grégoire,35,130.0,2019
35189,Montgermont,35,35281,Saint-Jacques-de-la-Lande,35,25.0,2019
35189,Montgermont,35,35334,Thorigné-Fouillard,35,10.0,2019
35189,Montgermont,35,35337,Tinténiac,35,15.0,2019
35189,Montgermont,35,35352,Vern-sur-Seiche,35,15.0,2019
35189,Montgermont,35,35353,Vezin-le-Coquet,35,10.0,2019
35189,Montgermont,35,45273,Saint-Denis-de-l'Hôtel,45,5.0,2019
35189,Montgermont,35,50164,Domjean,50,10.0,2019
35189,Montgermont,35,53147,Mayenne,53,5.0,2019
35189,Montgermont,35,56121,Lorient,56,5.0,2019
35189,Montgermont,35,92012,Boulogne-Billancourt,92,5.0,2019
35189,Montgermont,35,93066,Saint-Denis,93,5.0,2019
35190,Monthault,35,35238,Rennes,35,5.0,2019
35191,Les Portes du Coglais,35,35051,Cesson-Sévigné,35,5.07884362680693,2019
35191,Les Portes du Coglais,35,35238,Rennes,35,20.3153745072272,2019
35191,Les Portes du Coglais,35,35334,Thorigné-Fouillard,35,5.07884362680693,2019
35191,Les Portes du Coglais,35,42218,Saint-Étienne,42,5.07884362680678,2019
35193,Montreuil-le-Gast,35,35001,Acigné,35,4.99931578768372,2019
35193,Montreuil-le-Gast,35,35024,Betton,35,30.6892559665479,2019
35193,Montreuil-le-Gast,35,35047,Bruz,35,5.13817825724149,2019
35193,Montreuil-le-Gast,35,35051,Cesson-Sévigné,35,45.7554505800739,2019
35193,Montreuil-le-Gast,35,35055,Chantepie,35,10.2062103177897,2019
35193,Montreuil-le-Gast,35,35059,La Chapelle-des-Fougeretz,35,10.1713766276858,2019
35193,Montreuil-le-Gast,35,35066,Chartres-de-Bretagne,35,10.276356514483,2019
35193,Montreuil-le-Gast,35,35189,Montgermont,35,10.2417638780493,2019
35193,Montreuil-le-Gast,35,35196,Mordelles,35,5.06827146879098,2019
35193,Montreuil-le-Gast,35,35206,Noyal-Châtillon-sur-Seiche,35,5.10310515889485,2019
35193,Montreuil-le-Gast,35,35210,Pacé,35,25.4112641324054,2019
35193,Montreuil-le-Gast,35,35238,Rennes,35,330.941228515568,2019
35193,Montreuil-le-Gast,35,35240,Le Rheu,35,5.06827146879098,2019
35193,Montreuil-le-Gast,35,35275,Saint-Gilles,35,5.06827146879098,2019
35193,Montreuil-le-Gast,35,35278,Saint-Grégoire,35,76.4790630544359,2019
35193,Montreuil-le-Gast,35,35281,Saint-Jacques-de-la-Lande,35,10.276356514483,2019
35193,Montreuil-le-Gast,35,35334,Thorigné-Fouillard,35,5.06827146879098,2019
35193,Montreuil-le-Gast,35,35352,Vern-sur-Seiche,35,5.13817825724149,2019
35193,Montreuil-le-Gast,35,76540,Rouen,76,5.10310515889485,2019
35194,Montreuil-sous-Pérouse,35,35032,Bourgbarré,35,4.77218750791217,2019
35194,Montreuil-sous-Pérouse,35,35051,Cesson-Sévigné,35,9.74975028048906,2019
35194,Montreuil-sous-Pérouse,35,35238,Rennes,35,19.8658082564271,2019
35195,Montreuil-sur-Ille,35,35024,Betton,35,25.0787320422171,2019
35195,Montreuil-sur-Ille,35,35047,Bruz,35,5.04759115204021,2019
35195,Montreuil-sur-Ille,35,35051,Cesson-Sévigné,35,55.1782846434825,2019
35195,Montreuil-sur-Ille,35,35055,Chantepie,35,9.98907974596147,2019
35195,Montreuil-sur-Ille,35,35058,La Chapelle-Chaussée,35,10.0951823040804,2019
35195,Montreuil-sur-Ille,35,35059,La Chapelle-des-Fougeretz,35,10.0951823040804,2019
35195,Montreuil-sur-Ille,35,35120,Gévezé,35,5.04759115204021,2019
35195,Montreuil-sur-Ille,35,35131,L'Hermitage,35,5.04759115204021,2019
35195,Montreuil-sur-Ille,35,35206,Noyal-Châtillon-sur-Seiche,35,4.96811942530228,2019
35195,Montreuil-sur-Ille,35,35210,Pacé,35,5.02096032065919,2019
35195,Montreuil-sur-Ille,35,35238,Rennes,35,421.396823806453,2019
35195,Montreuil-sur-Ille,35,35278,Saint-Grégoire,35,19.951529401828,2019
35195,Montreuil-sur-Ille,35,35281,Saint-Jacques-de-la-Lande,35,15.0101805695177,2019
35195,Montreuil-sur-Ille,35,35334,Thorigné-Fouillard,35,5.02096032065919,2019
35196,Mordelles,35,14118,Caen,14,5.18878005951619,2019
35196,Mordelles,35,22020,Broons,22,5.18878005951619,2019
35196,Mordelles,35,22049,Créhen,22,4.79070426071764,2019
35196,Mordelles,35,22118,Lanvallay,22,5.18878005951619,2019
35196,Mordelles,35,22187,Plérin,22,4.60326960668038,2019
35196,Mordelles,35,22206,Châtelaudren-Plouagat,22,5.18878005951619,2019
35196,Mordelles,35,22388,Vildé-Guingalan,22,10.0004971550786,2019
35196,Mordelles,35,29075,Guipavas,29,4.79070426071764,2019
35196,Mordelles,35,29162,Pleyben,29,5.40005536564196,2019
35196,Mordelles,35,35001,Acigné,35,5.40005536564196,2019
35196,Mordelles,35,35016,Baulon,35,4.98577082696858,2019
35196,Mordelles,35,35023,Bédée,35,5.40005536564196,2019
35196,Mordelles,35,35024,Betton,35,4.79070426071764,2019
35196,Mordelles,35,35037,Bréal-sous-Montfort,35,100.444256352424,2019
35196,Mordelles,35,35047,Bruz,35,88.8449214913655,2019
35196,Mordelles,35,35051,Cesson-Sévigné,35,73.8903707885547,2019
35196,Mordelles,35,35055,Chantepie,35,34.7212145551224,2019
35196,Mordelles,35,35059,La Chapelle-des-Fougeretz,35,15.3633309460009,2019
35196,Mordelles,35,35066,Chartres-de-Bretagne,35,45.0908320078581,2019
35196,Mordelles,35,35069,Châteaugiron,35,4.79070426071764,2019
35196,Mordelles,35,35076,Chavagne,35,29.1737739274066,2019
35196,Mordelles,35,35088,Corps-Nuds,35,4.98577082696858,2019
35196,Mordelles,35,35093,Dinard,35,5.18878005951619,2019
35196,Mordelles,35,35099,Domloup,35,10.8001107312839,2019
35196,Mordelles,35,35117,Gaël,35,5.18878005951619,2019
35196,Mordelles,35,35123,Goven,35,18.6078463970359,2019
35196,Mordelles,35,35125,La Guerche-de-Bretagne,35,9.20653921336076,2019
35196,Mordelles,35,35126,Guichen,35,9.97948432023383,2019
35196,Mordelles,35,35131,L'Hermitage,35,84.5189321983947,2019
35196,Mordelles,35,35133,Iffendic,35,5.40005536564196,2019
35196,Mordelles,35,35136,Janzé,35,9.97154165393715,2019
35196,Mordelles,35,35139,Laillé,35,5.18878005951619,2019
35196,Mordelles,35,35169,Maxent,35,5.18878005951619,2019
35196,Mordelles,35,35177,La Mézière,35,14.3721127821529,2019
35196,Mordelles,35,35188,Montfort-sur-Meu,35,40.3325452268902,2019
35196,Mordelles,35,35189,Montgermont,35,20.1460925404219,2019
35196,Mordelles,35,35196,Mordelles,35,730.258485229378,2019
35196,Mordelles,35,35206,Noyal-Châtillon-sur-Seiche,35,10.3775601190324,2019
35196,Mordelles,35,35207,Noyal-sur-Vilaine,35,10.5888354251581,2019
35196,Mordelles,35,35208,Orgères,35,10.1745508864848,2019
35196,Mordelles,35,35210,Pacé,35,45.9111350116267,2019
35196,Mordelles,35,35211,Paimpont,35,5.18878005951619,2019
35196,Mordelles,35,35219,Pipriac,35,4.79070426071764,2019
35196,Mordelles,35,35223,Plélan-le-Grand,35,25.7653658784863,2019
35196,Mordelles,35,35227,Pleumeleuc,35,24.3592290146004,2019
35196,Mordelles,35,35236,Redon,35,9.39397386739802,2019
35196,Mordelles,35,35238,Rennes,35,1054.13871218965,2019
35196,Mordelles,35,35240,Le Rheu,35,166.956762750557,2019
35196,Mordelles,35,35265,Saint-Domineuc,35,5.18878005951619,2019
35196,Mordelles,35,35266,Saint-Erblon,35,4.98577082696858,2019
35196,Mordelles,35,35275,Saint-Gilles,35,10.3775601190324,2019
35196,Mordelles,35,35278,Saint-Grégoire,35,70.4733732587748,2019
35196,Mordelles,35,35281,Saint-Jacques-de-la-Lande,35,65.6670944195468,2019
35196,Mordelles,35,35297,Saint-Méen-le-Grand,35,5.18878005951619,2019
35196,Mordelles,35,35319,Saint-Thurial,35,10.3775601190324,2019
35196,Mordelles,35,35331,Talensac,35,4.98577082696858,2019
35196,Mordelles,35,35352,Vern-sur-Seiche,35,44.5208961335327,2019
35196,Mordelles,35,35353,Vezin-le-Coquet,35,24.562238247148,2019
35196,Mordelles,35,35363,Pont-Péan,35,14.9652551472024,2019
35196,Mordelles,35,44109,Nantes,44,4.98577082696858,2019
35196,Mordelles,35,51454,Reims,51,4.98577082696858,2019
35196,Mordelles,35,56033,Carentoir,56,4.60326960668038,2019
35196,Mordelles,35,56053,Elven,56,4.79070426071764,2019
35196,Mordelles,35,56075,Guer,56,9.58140852143528,2019
35196,Mordelles,35,56127,Mauron,56,5.18878005951619,2019
35196,Mordelles,35,56139,Montertelot,56,4.60326960668038,2019
35196,Mordelles,35,56165,Ploërmel,56,9.77647508768622,2019
35196,Mordelles,35,56260,Vannes,56,4.79070426071764,2019
35196,Mordelles,35,59508,Roncq,59,4.98577082696858,2019
35196,Mordelles,35,61153,Écouché-les-Vallées,61,4.60326960668038,2019
35196,Mordelles,35,78073,Bois-d'Arcy,78,5.18878005951619,2019
35196,Mordelles,35,91272,Gif-sur-Yvette,91,4.98577082696858,2019
35196,Mordelles,35,92012,Boulogne-Billancourt,92,3.62300313801639,2019
35196,Mordelles,35,93005,Aulnay-sous-Bois,93,5.40005536564196,2019
35197,Mouazé,35,35001,Acigné,35,5.97390824612431,2019
35197,Mouazé,35,35024,Betton,35,32.1711720602997,2019
35197,Mouazé,35,35039,Brécé,35,5.53275481045322,2019
35197,Mouazé,35,35047,Bruz,35,5.7491016329467,2019
35197,Mouazé,35,35051,Cesson-Sévigné,35,90.5954075359317,2019
35197,Mouazé,35,35055,Chantepie,35,11.2818564433999,2019
35197,Mouazé,35,35059,La Chapelle-des-Fougeretz,35,5.12417910208999,2019
35197,Mouazé,35,35066,Chartres-de-Bretagne,35,16.4060355454899,2019
35197,Mouazé,35,35189,Montgermont,35,5.12417910208999,2019
35197,Mouazé,35,35206,Noyal-Châtillon-sur-Seiche,35,10.0555281000344,2019
35197,Mouazé,35,35238,Rennes,35,337.168595541162,2019
35197,Mouazé,35,35240,Le Rheu,35,5.12417910208999,2019
35197,Mouazé,35,35250,Saint-Armel,35,11.2818564433999,2019
35197,Mouazé,35,35275,Saint-Gilles,35,5.32454942476002,2019
35197,Mouazé,35,35278,Saint-Grégoire,35,37.9124386302232,2019
35197,Mouazé,35,35281,Saint-Jacques-de-la-Lande,35,20.9052921167232,2019
35197,Mouazé,35,35334,Thorigné-Fouillard,35,15.9736482742801,2019
35197,Mouazé,35,35352,Vern-sur-Seiche,35,5.53275481045322,2019
35198,Moulins,35,35047,Bruz,35,5.0,2019
35198,Moulins,35,35051,Cesson-Sévigné,35,35.0,2019
35198,Moulins,35,35189,Montgermont,35,5.0,2019
35198,Moulins,35,35238,Rennes,35,65.0,2019
35198,Moulins,35,35278,Saint-Grégoire,35,5.0,2019
35199,Moussé,35,35051,Cesson-Sévigné,35,20.5254029399064,2019
35199,Moussé,35,35055,Chantepie,35,5.09433696074551,2019
35199,Moussé,35,35238,Rennes,35,5.11279363618599,2019
35199,Moussé,35,35353,Vezin-le-Coquet,35,10.188673921491,2019
35200,Moutiers,35,35051,Cesson-Sévigné,35,9.81696230703425,2019
35200,Moutiers,35,35088,Corps-Nuds,35,4.97532067913882,2019
35200,Moutiers,35,35238,Rennes,35,24.3525659245021,2019
35200,Moutiers,35,35281,Saint-Jacques-de-la-Lande,35,4.71155432277129,2019
35200,Moutiers,35,35352,Vern-sur-Seiche,35,5.11269064559542,2019
35200,Moutiers,35,35353,Vezin-le-Coquet,35,4.84164162789543,2019
35201,Muel,35,35051,Cesson-Sévigné,35,5.05246535801071,2019
35201,Muel,35,35066,Chartres-de-Bretagne,35,9.98923291903903,2019
35201,Muel,35,35189,Montgermont,35,5.02341588246544,2019
35201,Muel,35,35210,Pacé,35,9.93163407314718,2019
35201,Muel,35,35238,Rennes,35,49.9468278920591,2019
35201,Muel,35,35240,Le Rheu,35,4.90887862316945,2019
35201,Muel,35,35275,Saint-Gilles,35,4.96581703657359,2019
35201,Muel,35,35278,Saint-Grégoire,35,5.05246535801071,2019
35202,La Noë-Blanche,35,35047,Bruz,35,15.4830308149284,2019
35202,La Noë-Blanche,35,35059,La Chapelle-des-Fougeretz,35,4.9944955025556,2019
35202,La Noë-Blanche,35,35066,Chartres-de-Bretagne,35,36.469244310967,2019
35202,La Noë-Blanche,35,35088,Corps-Nuds,35,4.9944955025556,2019
35202,La Noë-Blanche,35,35139,Laillé,35,15.1128696667075,2019
35202,La Noë-Blanche,35,35238,Rennes,35,51.202958665003,2019
35202,La Noë-Blanche,35,35278,Saint-Grégoire,35,15.6095156617484,2019
35202,La Noë-Blanche,35,35281,Saint-Jacques-de-la-Lande,35,10.238763158742,2019
35202,La Noë-Blanche,35,35352,Vern-sur-Seiche,35,4.9944955025556,2019
35203,La Nouaye,35,35047,Bruz,35,4.99831394434735,2019
35203,La Nouaye,35,35051,Cesson-Sévigné,35,5.00954292392009,2019
35203,La Nouaye,35,35055,Chantepie,35,4.99831394434735,2019
35203,La Nouaye,35,35131,L'Hermitage,35,5.00579713057938,2019
35203,La Nouaye,35,35210,Pacé,35,4.99831394434735,2019
35203,La Nouaye,35,35238,Rennes,35,40.0089555159677,2019
35203,La Nouaye,35,35275,Saint-Gilles,35,4.99831394434735,2019
35203,La Nouaye,35,35278,Saint-Grégoire,35,10.0003680824339,2019
35203,La Nouaye,35,35352,Vern-sur-Seiche,35,5.00579713057938,2019
35204,Nouvoitou,35,30189,Nîmes,30,5.59808779611734,2019
35204,Nouvoitou,35,35012,Bain-de-Bretagne,35,5.45659490688838,2019
35204,Nouvoitou,35,35014,Bais,35,5.31867828127506,2019
35204,Nouvoitou,35,35024,Betton,35,5.05321454217401,2019
35204,Nouvoitou,35,35032,Bourgbarré,35,10.237462070609,2019
35204,Nouvoitou,35,35035,Bovel,35,5.31867828127506,2019
35204,Nouvoitou,35,35039,Brécé,35,15.556140351884,2019
35204,Nouvoitou,35,35041,Brie,35,15.5767957814926,2019
35204,Nouvoitou,35,35047,Bruz,35,47.3474606861081,2019
35204,Nouvoitou,35,35051,Cesson-Sévigné,35,132.48492444799,2019
35204,Nouvoitou,35,35055,Chantepie,35,84.7538642737694,2019
35204,Nouvoitou,35,35068,Châteaubourg,35,10.237462070609,2019
35204,Nouvoitou,35,35069,Châteaugiron,35,73.8303049478671,2019
35204,Nouvoitou,35,35090,Crevin,35,5.31867828127506,2019
35204,Nouvoitou,35,35099,Domloup,35,21.4161156234868,2019
35204,Nouvoitou,35,35108,Essé,35,5.45659490688838,2019
35204,Nouvoitou,35,35131,L'Hermitage,35,15.421709599044,2019
35204,Nouvoitou,35,35136,Janzé,35,15.6905711047241,2019
35204,Nouvoitou,35,35152,Liffré,35,10.6373565625501,2019
35204,Nouvoitou,35,35167,Martigné-Ferchaud,35,5.45659490688838,2019
35204,Nouvoitou,35,35173,Melesse,35,5.05321454217401,2019
35204,Nouvoitou,35,35177,La Mézière,35,5.45659490688838,2019
35204,Nouvoitou,35,35196,Mordelles,35,5.45659490688838,2019
35204,Nouvoitou,35,35204,Nouvoitou,35,191.707507739044,2019
35204,Nouvoitou,35,35206,Noyal-Châtillon-sur-Seiche,35,26.4729064292764,2019
35204,Nouvoitou,35,35207,Noyal-sur-Vilaine,35,32.7467219685616,2019
35204,Nouvoitou,35,35208,Orgères,35,5.45659490688838,2019
35204,Nouvoitou,35,35210,Pacé,35,15.9560348438252,2019
35204,Nouvoitou,35,35238,Rennes,35,492.408801283943,2019
35204,Nouvoitou,35,35239,Retiers,35,5.18424752843498,2019
35204,Nouvoitou,35,35240,Le Rheu,35,16.2354443586675,2019
35204,Nouvoitou,35,35250,Saint-Armel,35,5.59808779611734,2019
35204,Nouvoitou,35,35266,Saint-Erblon,35,10.5098094490624,2019
35204,Nouvoitou,35,35274,Saint-Germain-sur-Ille,35,5.18424752843498,2019
35204,Nouvoitou,35,35278,Saint-Grégoire,35,21.0092493859992,2019
35204,Nouvoitou,35,35281,Saint-Jacques-de-la-Lande,35,52.9421462040949,2019
35204,Nouvoitou,35,35288,Saint-Malo,35,5.05321454217401,2019
35204,Nouvoitou,35,35315,Saint-Sulpice-la-Forêt,35,5.45659490688838,2019
35204,Nouvoitou,35,35334,Thorigné-Fouillard,35,15.8250899637583,2019
35204,Nouvoitou,35,35337,Tinténiac,35,10.50292580971,2019
35204,Nouvoitou,35,35352,Vern-sur-Seiche,35,72.875337277821,2019
35204,Nouvoitou,35,35353,Vezin-le-Coquet,35,10.6408424353234,2019
35204,Nouvoitou,35,35360,Vitré,35,10.6408424353234,2019
35204,Nouvoitou,35,49174,Huillé-Lézigné,49,5.18424752843498,2019
35204,Nouvoitou,35,56195,La Roche-Bernard,56,5.18424752843498,2019
35204,Nouvoitou,35,56244,Sérent,56,5.45659490688838,2019
35204,Nouvoitou,35,75113,Paris 13e Arrondissement,75,5.18424752843498,2019
35204,Nouvoitou,35,75116,Paris 16e Arrondissement,75,5.31867828127506,2019
35205,Noyal-sous-Bazouges,35,35047,Bruz,35,4.87818700696264,2019
35205,Noyal-sous-Bazouges,35,35238,Rennes,35,19.9196936733908,2019
35206,Noyal-Châtillon-sur-Seiche,35,07334,Les Vans,07,4.81056693972586,2019
35206,Noyal-Châtillon-sur-Seiche,35,30132,La Grand-Combe,30,4.81056693972586,2019
35206,Noyal-Châtillon-sur-Seiche,35,35001,Acigné,35,15.1628532797752,2019
35206,Noyal-Châtillon-sur-Seiche,35,35012,Bain-de-Bretagne,35,10.4873723746101,2019
35206,Noyal-Châtillon-sur-Seiche,35,35023,Bédée,35,14.1155674189172,2019
35206,Noyal-Châtillon-sur-Seiche,35,35024,Betton,35,25.4044677616472,2019
35206,Noyal-Châtillon-sur-Seiche,35,35031,La Bouëxière,35,5.17916657807391,2019
35206,Noyal-Châtillon-sur-Seiche,35,35032,Bourgbarré,35,20.4772565491636,2019
35206,Noyal-Châtillon-sur-Seiche,35,35039,Brécé,35,10.118772736262,2019
35206,Noyal-Châtillon-sur-Seiche,35,35047,Bruz,35,171.782955598808,2019
35206,Noyal-Châtillon-sur-Seiche,35,35051,Cesson-Sévigné,35,164.895474436356,2019
35206,Noyal-Châtillon-sur-Seiche,35,35055,Chantepie,35,75.4517135766263,2019
35206,Noyal-Châtillon-sur-Seiche,35,35066,Chartres-de-Bretagne,35,86.8021131808328,2019
35206,Noyal-Châtillon-sur-Seiche,35,35076,Chavagne,35,5.30820579653617,2019
35206,Noyal-Châtillon-sur-Seiche,35,35082,Coësmes,35,4.81056693972586,2019
35206,Noyal-Châtillon-sur-Seiche,35,35085,Combourg,35,5.17916657807391,2019
35206,Noyal-Châtillon-sur-Seiche,35,35088,Corps-Nuds,35,10.1065284473113,2019
35206,Noyal-Châtillon-sur-Seiche,35,35090,Crevin,35,4.9304224780456,2019
35206,Noyal-Châtillon-sur-Seiche,35,35109,Étrelles,35,10.2386282745818,2019
35206,Noyal-Châtillon-sur-Seiche,35,35115,Fougères,35,9.98368670170125,2019
35206,Noyal-Châtillon-sur-Seiche,35,35123,Goven,35,5.05326422365565,2019
35206,Noyal-Châtillon-sur-Seiche,35,35126,Guichen,35,5.05326422365565,2019
35206,Noyal-Châtillon-sur-Seiche,35,35128,Guipel,35,5.17916657807391,2019
35206,Noyal-Châtillon-sur-Seiche,35,35131,L'Hermitage,35,10.4873723746101,2019
35206,Noyal-Châtillon-sur-Seiche,35,35136,Janzé,35,30.1998042051321,2019
35206,Noyal-Châtillon-sur-Seiche,35,35139,Laillé,35,4.9304224780456,2019
35206,Noyal-Châtillon-sur-Seiche,35,35144,Langan,35,5.05326422365565,2019
35206,Noyal-Châtillon-sur-Seiche,35,35152,Liffré,35,9.86084495609121,2019
35206,Noyal-Châtillon-sur-Seiche,35,35173,Melesse,35,4.9304224780456,2019
35206,Noyal-Châtillon-sur-Seiche,35,35175,Mernel,35,10.1095890561195,2019
35206,Noyal-Châtillon-sur-Seiche,35,35176,Guipry-Messac,35,5.30820579653617,2019
35206,Noyal-Châtillon-sur-Seiche,35,35177,La Mézière,35,5.30820579653617,2019
35206,Noyal-Châtillon-sur-Seiche,35,35188,Montfort-sur-Meu,35,9.98368670170125,2019
35206,Noyal-Châtillon-sur-Seiche,35,35196,Mordelles,35,10.2324308017296,2019
35206,Noyal-Châtillon-sur-Seiche,35,35204,Nouvoitou,35,5.05326422365565,2019
35206,Noyal-Châtillon-sur-Seiche,35,35206,Noyal-Châtillon-sur-Seiche,35,597.608343221403,2019
35206,Noyal-Châtillon-sur-Seiche,35,35207,Noyal-sur-Vilaine,35,14.9141091797469,2019
35206,Noyal-Châtillon-sur-Seiche,35,35208,Orgères,35,10.3614700201918,2019
35206,Noyal-Châtillon-sur-Seiche,35,35210,Pacé,35,25.2816260160372,2019
35206,Noyal-Châtillon-sur-Seiche,35,35236,Redon,35,4.81056693972586,2019
35206,Noyal-Châtillon-sur-Seiche,35,35238,Rennes,35,1183.35271184716,2019
35206,Noyal-Châtillon-sur-Seiche,35,35239,Retiers,35,10.3583331561478,2019
35206,Noyal-Châtillon-sur-Seiche,35,35240,Le Rheu,35,30.3438506702189,2019
35206,Noyal-Châtillon-sur-Seiche,35,35253,Saint-Aubin-du-Cormier,35,5.17916657807391,2019
35206,Noyal-Châtillon-sur-Seiche,35,35257,Maen Roch,35,5.05326422365565,2019
35206,Noyal-Châtillon-sur-Seiche,35,35266,Saint-Erblon,35,10.4873723746101,2019
35206,Noyal-Châtillon-sur-Seiche,35,35275,Saint-Gilles,35,5.17916657807391,2019
35206,Noyal-Châtillon-sur-Seiche,35,35278,Saint-Grégoire,35,59.9201880656403,2019
35206,Noyal-Châtillon-sur-Seiche,35,35281,Saint-Jacques-de-la-Lande,35,111.490737042014,2019
35206,Noyal-Châtillon-sur-Seiche,35,35288,Saint-Malo,35,5.17916657807391,2019
35206,Noyal-Châtillon-sur-Seiche,35,35337,Tinténiac,35,20.0932757578208,2019
35206,Noyal-Châtillon-sur-Seiche,35,35352,Vern-sur-Seiche,35,66.7213830254702,2019
35206,Noyal-Châtillon-sur-Seiche,35,35360,Vitré,35,15.7955781711463,2019
35206,Noyal-Châtillon-sur-Seiche,35,35363,Pont-Péan,35,14.9141091797469,2019
35206,Noyal-Châtillon-sur-Seiche,35,44036,Châteaubriant,44,5.17916657807391,2019
35206,Noyal-Châtillon-sur-Seiche,35,44109,Nantes,44,14.7912674341368,2019
35206,Noyal-Châtillon-sur-Seiche,35,44114,Orvault,44,4.81056693972586,2019
35206,Noyal-Châtillon-sur-Seiche,35,44184,Saint-Nazaire,44,4.9304224780456,2019
35206,Noyal-Châtillon-sur-Seiche,35,49007,Angers,49,4.5795258781941,2019
