Code_commune_arrivee,Commune_arrivee,Code_commune_depart,Commune_depart,Flux_migrants_1an_ou_plus
38158,Eybens,38249,Montbonnot-Saint-Martin,2.85
38158,Eybens,38309,Poisat,18.02
38158,Eybens,38317,Le Pont-de-Claix,21.2
38158,Eybens,38366,Saint-Baudille-et-Pipet,6.18
38158,Eybens,38382,Saint-Égrève,3.04
38158,Eybens,38388,Saint-Georges-de-Commiers,1.06
38158,Eybens,38421,Saint-Martin-d'Hères,36.2
38158,Eybens,38422,Saint-Martin-d'Uriage,1.06
38158,Eybens,38431,Saint-Nazaire-les-Eymes,5.83
38158,Eybens,38436,Saint-Paul-de-Varces,6.29
38158,Eybens,38438,Saint-Paul-lès-Monestier,5.74
38158,Eybens,38474,Sassenage,1.06
38158,Eybens,38485,Seyssinet-Pariset,11.14
38158,Eybens,38486,Seyssins,2.61
38158,Eybens,38500,Têche,3.09
38158,Eybens,38501,Tencin,2.92
38158,Eybens,38516,La Tronche,10.62
38158,Eybens,38529,Vaulnaveys-le-Haut,9.33
38158,Eybens,38544,Vienne,14.88
38158,Eybens,38545,Vif,1.06
38158,Eybens,38547,Villard-Bonnot,2.65
38158,Eybens,38548,Villard-de-Lans,10.59
38158,Eybens,38565,Voreppe,22.61
38158,Eybens,69266,Villeurbanne,7.91
38158,Eybens,69388,Lyon 8e Arrondissement,11.27
38158,Eybens,73008,Aix-les-Bains,19.69
38158,Eybens,74010,Annecy,8.83
38158,Eybens,74124,Feigères,3.09
38158,Eybens,81174,Montdragon,3.04
38158,Eybens,92026,Courbevoie,4.37
38158,Eybens,93048,Montreuil,4.98
38158,Eybens,97611,Mamoudzou,5.38
38158,Eybens,97617,Tsingoni,0.87
38158,Eybens,99999,Résidence antérieure dans un pays étranger,16.62
38169,Fontaine,01118,Corbonod,4.83
38169,Fontaine,05061,Gap,3.69
38169,Fontaine,06104,Roquebrune-Cap-Martin,1.12
38169,Fontaine,09122,Foix,2.48
38169,Fontaine,12001,Agen-d'Aveyron,1.12
38169,Fontaine,13111,Vauvenargues,4.9
38169,Fontaine,13202,Marseille 2e Arrondissement,2.25
38169,Fontaine,13210,Marseille 10e Arrondissement,2.26
38169,Fontaine,21231,Dijon,2.14
38169,Fontaine,25056,Besançon,2.49
38169,Fontaine,26058,Bourg-lès-Valence,2.61
38169,Fontaine,26160,Laveyron,1.12
38169,Fontaine,26234,Piégros-la-Clastre,4.25
38169,Fontaine,26362,Valence,17.01
38169,Fontaine,30025,Aumessas,4.32
38169,Fontaine,31284,Lauzerville,2.48
38169,Fontaine,31555,Toulouse,4.55
38169,Fontaine,33063,Bordeaux,4.32
38169,Fontaine,33249,Lormont,2.69
38169,Fontaine,33318,Pessac,20.21
38169,Fontaine,34032,Béziers,8.88
38169,Fontaine,35168,Val d'Anast,2.49
38169,Fontaine,37261,Tours,1.12
38169,Fontaine,38012,Aoste,4.96
38169,Fontaine,38013,Apprieu,1.27
38169,Fontaine,38053,Bourgoin-Jallieu,2.74
38169,Fontaine,38058,Brézins,4.25
38169,Fontaine,38059,Brié-et-Angonnes,6.86
38169,Fontaine,38071,Champ-sur-Drac,17.01
38169,Fontaine,38104,Chimilin,4.23
38169,Fontaine,38111,Claix,20.23
38169,Fontaine,38151,Échirolles,27.5
38169,Fontaine,38158,Eybens,8.81
38169,Fontaine,38169,Fontaine,20800.11
38169,Fontaine,38170,Fontanil-Cornillon,6.64
38169,Fontaine,38185,Grenoble,413.86
38169,Fontaine,38212,Livet-et-Gavet,5.05
38169,Fontaine,38229,Meylan,8.67
38169,Fontaine,38239,Moirans,2.66
38169,Fontaine,38269,La Mure,1.24
38169,Fontaine,38281,Noyarey,1.13
38169,Fontaine,38284,Ornacieux-Balbins,4.25
38169,Fontaine,38290,Pact,1.12
38169,Fontaine,38298,Le Péage-de-Roussillon,1.12
38169,Fontaine,38314,Pontcharra,4.72
38169,Fontaine,38317,Le Pont-de-Claix,1.28
38169,Fontaine,38337,Rives,4.23
38169,Fontaine,38376,Saint-Christophe-sur-Guiers,8.46
38169,Fontaine,38382,Saint-Égrève,17.95
38169,Fontaine,38388,Saint-Georges-de-Commiers,25.26
38169,Fontaine,38400,Saint-Jean-de-Moirans,1.12
38169,Fontaine,38416,Saint-Marcellin,3.53
38169,Fontaine,38421,Saint-Martin-d'Hères,49.38
38169,Fontaine,38423,Saint-Martin-le-Vinoux,15.84
38169,Fontaine,38453,Saint-Romans,4.45
38169,Fontaine,38454,Saint-Sauveur,4.53
38169,Fontaine,38474,Sassenage,66.24
38169,Fontaine,38485,Seyssinet-Pariset,72.42
38169,Fontaine,38486,Seyssins,25.72
38169,Fontaine,38492,Sinard,4.47
38169,Fontaine,38516,La Tronche,2.97
38169,Fontaine,38517,Tullins,26.15
38169,Fontaine,38524,Varces-Allières-et-Risset,15.19
38169,Fontaine,38538,Le Versoud,4.43
38169,Fontaine,38545,Vif,4.76
38169,Fontaine,38548,Villard-de-Lans,3.77
38169,Fontaine,38563,Voiron,13.92
38169,Fontaine,40088,Dax,5.05
38169,Fontaine,42056,Chavanay,2.82
38169,Fontaine,42186,Rive-de-Gier,2.26
38169,Fontaine,42218,Saint-Étienne,3.43
38169,Fontaine,42302,Sorbiers,1.13
38169,Fontaine,44109,Nantes,2.14
38169,Fontaine,46042,Cahors,8.46
38169,Fontaine,49367,Erdre-en-Anjou,3.45
38169,Fontaine,51454,Reims,1.12
38169,Fontaine,53262,Soulgé-sur-Ouette,1.12
38169,Fontaine,54205,Foug,1.24
38169,Fontaine,54330,Lupcourt,1.12
38169,Fontaine,56201,Le Saint,2.14
38169,Fontaine,57463,Metz,2.74
38169,Fontaine,59135,Cassel,9.53
38169,Fontaine,59178,Douai,3.45
38169,Fontaine,62041,Arras,4.76
38169,Fontaine,62193,Calais,1.12
38169,Fontaine,62356,Fresnicourt-le-Dolmen,4.9
38169,Fontaine,63113,Clermont-Ferrand,4.43
38169,Fontaine,64256,Hasparren,10.96
38169,Fontaine,67447,Schiltigheim,6.93
38169,Fontaine,67482,Strasbourg,1.12
38169,Fontaine,68224,Mulhouse,3.53
38169,Fontaine,69256,Vaulx-en-Velin,2.49
38169,Fontaine,69259,Vénissieux,2.82
38169,Fontaine,69266,Villeurbanne,9.38
38169,Fontaine,69297,Ternay,3.6
38169,Fontaine,69387,Lyon 7e Arrondissement,7.8
38169,Fontaine,69388,Lyon 8e Arrondissement,6.86
38169,Fontaine,73010,Entrelacs,10.52
38169,Fontaine,73065,Chambéry,3.91
38169,Fontaine,74010,Annecy,3.51
38169,Fontaine,74020,Armoy,4.23
38169,Fontaine,74133,Gaillard,7.33
38169,Fontaine,75105,Paris 5e Arrondissement,4.67
38169,Fontaine,75113,Paris 13e Arrondissement,8.02
38169,Fontaine,77153,Dammartin-en-Goële,3.6
38169,Fontaine,77221,Guermantes,8.46
38169,Fontaine,78189,Crespières,4.25
38169,Fontaine,78311,Houilles,8.86
38169,Fontaine,78322,Jouy-en-Josas,2.82
38169,Fontaine,79191,Niort,2.48
38169,Fontaine,80021,Amiens,2.48
38169,Fontaine,81004,Albi,4.9
38169,Fontaine,83150,Vinon-sur-Verdon,1.37
38169,Fontaine,85129,Les Lucs-sur-Boulogne,3.27
38169,Fontaine,86115,Jaunay-Marigny,8.65
38169,Fontaine,87085,Limoges,3.35
38169,Fontaine,91468,Ormoy,2.49
38169,Fontaine,91482,Pecqueuse,3.43
38169,Fontaine,91553,Saint-Germain-lès-Corbeil,8.46
38169,Fontaine,93027,La Courneuve,4.43
38169,Fontaine,93066,Saint-Denis,4.23
38169,Fontaine,93079,Villetaneuse,1.12
38169,Fontaine,94068,Saint-Maur-des-Fossés,2.25
38169,Fontaine,95127,Cergy,3.35
38169,Fontaine,97302,Cayenne,1.77
38169,Fontaine,97309,Remire-Montjoly,4.83
38169,Fontaine,97416,Saint-Pierre,5.05
38169,Fontaine,98738,Punaauia,9.06
38169,Fontaine,99999,Résidence antérieure dans un pays étranger,74.95
38170,Fontanil-Cornillon,26139,Génissieux,5.28
38170,Fontanil-Cornillon,38013,Apprieu,5.0
38170,Fontanil-Cornillon,38017,Assieu,10.22
38170,Fontanil-Cornillon,38061,La Buisse,10.22
38170,Fontanil-Cornillon,38080,Charancieu,5.0
38170,Fontanil-Cornillon,38151,Échirolles,5.28
38170,Fontanil-Cornillon,38169,Fontaine,59.2
38170,Fontanil-Cornillon,38170,Fontanil-Cornillon,3034.28
38170,Fontanil-Cornillon,38185,Grenoble,30.51
38170,Fontanil-Cornillon,38229,Meylan,5.28
38170,Fontanil-Cornillon,38265,La Motte-d'Aveillans,4.95
38170,Fontanil-Cornillon,38382,Saint-Égrève,101.92
38170,Fontanil-Cornillon,38421,Saint-Martin-d'Hères,5.11
38170,Fontanil-Cornillon,38423,Saint-Martin-le-Vinoux,25.06
38170,Fontanil-Cornillon,38517,Tullins,10.22
38170,Fontanil-Cornillon,38562,Vizille,5.11
38170,Fontanil-Cornillon,38565,Voreppe,24.42
38170,Fontanil-Cornillon,66136,Perpignan,5.28
38170,Fontanil-Cornillon,75112,Paris 12e Arrondissement,5.11
38170,Fontanil-Cornillon,83098,Le Pradet,5.28
38179,Gières,01053,Bourg-en-Bresse,5.17
38179,Gières,01385,Saint-Rémy,5.19
38179,Gières,05006,L'Argentière-la-Bessée,5.19
38179,Gières,07150,Mariac,10.37
38179,Gières,07261,Saint-Laurent-du-Pape,10.37
38179,Gières,13214,Marseille 14e Arrondissement,5.07
38179,Gières,26058,Bourg-lès-Valence,10.37
38179,Gières,26323,Saint-Paul-lès-Romans,10.37
38179,Gières,26338,Sauzet,5.19
38179,Gières,26362,Valence,15.56
38179,Gières,30073,Castillon-du-Gard,5.19
38179,Gières,34172,Montpellier,10.33
38179,Gières,35238,Rennes,5.19
38179,Gières,36024,Bretagne,10.37
38179,Gières,38084,Charnècles,5.17
38179,Gières,38100,Le Cheylas,5.19
38179,Gières,38149,Domarin,5.17
38179,Gières,38150,Domène,10.33
38179,Gières,38151,Échirolles,36.15
38179,Gières,38158,Eybens,10.33
38179,Gières,38169,Fontaine,15.46
38179,Gières,38170,Fontanil-Cornillon,5.15
38179,Gières,38175,Froges,5.19
38179,Gières,38176,Frontonas,5.19
38179,Gières,38179,Gières,6278.98
38179,Gières,38185,Grenoble,180.56
38179,Gières,38193,L'Isle-d'Abeau,5.19
38179,Gières,38229,Meylan,20.65
38179,Gières,38314,Pontcharra,5.19
38179,Gières,38317,Le Pont-de-Claix,5.17
38179,Gières,38332,Renage,5.17
38179,Gières,38334,Revel,5.19
38179,Gières,38341,Rochetoirin,5.19
38179,Gières,38382,Saint-Égrève,20.57
38179,Gières,38412,Saint-Laurent-du-Pont,5.17
38179,Gières,38421,Saint-Martin-d'Hères,144.29
38179,Gières,38422,Saint-Martin-d'Uriage,10.35
38179,Gières,38423,Saint-Martin-le-Vinoux,5.17
38179,Gières,38471,Le Sappey-en-Chartreuse,5.17
38179,Gières,38481,Sérézin-de-la-Tour,5.19
38179,Gières,38496,Sonnay,5.19
38179,Gières,38504,Theys,10.33
38179,Gières,38511,Le Touvet,20.67
38179,Gières,38516,La Tronche,31.08
38179,Gières,38524,Varces-Allières-et-Risset,15.5
38179,Gières,38528,Vaulnaveys-le-Bas,10.33
38179,Gières,38529,Vaulnaveys-le-Haut,10.33
38179,Gières,38533,Venon,5.17
38179,Gières,38538,Le Versoud,10.33
38179,Gières,38545,Vif,5.19
38179,Gières,38562,Vizille,5.17
38179,Gières,38563,Voiron,5.19
38179,Gières,39286,Lavans-lès-Saint-Claude,5.19
38179,Gières,39368,Hauts de Bienne,10.29
38179,Gières,51454,Reims,10.35
38179,Gières,56260,Vannes,5.19
38179,Gières,59179,Douchy-les-Mines,5.17
38179,Gières,69286,Rillieux-la-Pape,5.19
38179,Gières,69388,Lyon 8e Arrondissement,5.19
38179,Gières,73011,Albertville,15.44
38179,Gières,73154,Mercury,5.19
38179,Gières,73303,Ugine,5.19
38179,Gières,74010,Annecy,15.56
38179,Gières,74139,Habère-Lullin,5.19
38179,Gières,74250,Saint-Pierre-en-Faucigny,10.33
38179,Gières,75113,Paris 13e Arrondissement,10.37
38179,Gières,75117,Paris 17e Arrondissement,10.35
38179,Gières,77186,Fontainebleau,5.19
38179,Gières,77463,Thomery,5.19
38179,Gières,78165,Les Clayes-sous-Bois,5.17
38179,Gières,78575,Saint-Rémy-lès-Chevreuse,5.19
38179,Gières,83053,Évenos,5.19
38179,Gières,87085,Limoges,15.54
38179,Gières,91377,Massy,5.19
38179,Gières,92078,Villeneuve-la-Garenne,15.44
38179,Gières,99999,Résidence antérieure dans un pays étranger,15.5
38185,Grenoble,01004,Ambérieu-en-Bugey,4.61
38185,Grenoble,01022,Artemare,1.74
38185,Grenoble,01036,Valromey-sur-Séran,4.9
38185,Grenoble,01053,Bourg-en-Bresse,20.83
38185,Grenoble,01058,Brégnier-Cordon,4.83
38185,Grenoble,01073,Ceyzérieu,2.72
38185,Grenoble,01150,Drom,6.16
38185,Grenoble,01160,Ferney-Voltaire,1.03
38185,Grenoble,01165,Francheleins,0.97
38185,Grenoble,01166,Frans,5.11
38185,Grenoble,01173,Gex,6.73
38185,Grenoble,01211,Lent,5.33
38185,Grenoble,01250,Misérieux,4.64
38185,Grenoble,01283,Oyonnax,2.18
38185,Grenoble,01291,Perrex,1.33
38185,Grenoble,01332,Saint-André-de-Bâgé,1.33
38185,Grenoble,01347,Saint-Didier-de-Formans,1.22
38185,Grenoble,01376,Saint-Maurice-de-Beynost,1.42
38185,Grenoble,01401,Sergy,1.42
38185,Grenoble,01419,Thoiry,3.83
38185,Grenoble,01426,Val-Revermont,3.66
38185,Grenoble,02168,Château-Thierry,3.51
38185,Grenoble,02691,Saint-Quentin,4.1
38185,Grenoble,02738,Tergnier,5.28
38185,Grenoble,03141,Lavoine,5.53
38185,Grenoble,03167,Mazirat,9.8
38185,Grenoble,03185,Montluçon,10.76
38185,Grenoble,03190,Moulins,3.96
38185,Grenoble,03321,Yzeure,3.43
38185,Grenoble,04036,Le Brusquet,9.22
38185,Grenoble,04049,Château-Arnoux-Saint-Auban,1.33
38185,Grenoble,04070,Digne-les-Bains,1.03
38185,Grenoble,04139,Noyers-sur-Jabron,4.12
38185,Grenoble,04194,Saint-Pierre,1.43
38185,Grenoble,04209,Sisteron,2.84
38185,Grenoble,05006,L'Argentière-la-Bessée,4.07
38185,Grenoble,05010,Aspres-sur-Buëch,1.03
38185,Grenoble,05023,Briançon,14.2
38185,Grenoble,05046,Embrun,14.49
38185,Grenoble,05061,Gap,33.54
38185,Grenoble,05070,Laragne-Montéglin,2.86
38185,Grenoble,05072,Laye,1.15
38185,Grenoble,05113,Rambaud,3.35
38185,Grenoble,05118,Val Buëch-Méouge,4.72
38185,Grenoble,05123,La Roche-des-Arnauds,3.43
38185,Grenoble,05132,Saint-Bonnet-en-Champsaur,1.45
38185,Grenoble,05142,Saint-Firmin,4.7
38185,Grenoble,05151,Saint-Martin-de-Queyrières,1.42
38185,Grenoble,05180,Les Vigneaux,1.33
38185,Grenoble,05183,Villar-Saint-Pancrace,3.0
38185,Grenoble,06004,Antibes,2.35
38185,Grenoble,06018,Biot,4.14
38185,Grenoble,06027,Cagnes-sur-Mer,1.45
38185,Grenoble,06029,Cannes,12.92
38185,Grenoble,06044,La Colle-sur-Loup,1.33
38185,Grenoble,06065,La Gaude,3.2
38185,Grenoble,06069,Grasse,7.1
38185,Grenoble,06084,Mouans-Sartoux,2.84
38185,Grenoble,06088,Nice,50.17
38185,Grenoble,06123,Saint-Laurent-du-Var,1.03
38185,Grenoble,06152,Valbonne,2.36
38185,Grenoble,07010,Annonay,14.94
38185,Grenoble,07019,Aubenas,25.6
38185,Grenoble,07022,Baix,0.97
38185,Grenoble,07025,Barnas,2.72
38185,Grenoble,07027,Beauchastel,4.64
38185,Grenoble,07034,Bidon,1.12
38185,Grenoble,07041,Boulieu-lès-Annonay,7.07
38185,Grenoble,07059,Châteaubourg,4.82
38185,Grenoble,07066,Chomérac,9.64
38185,Grenoble,07072,Coux,8.49
38185,Grenoble,07076,Cruas,7.56
38185,Grenoble,07079,Désaignes,4.26
38185,Grenoble,07089,Félines,8.4
38185,Grenoble,07102,Guilherand-Granges,11.69
38185,Grenoble,07105,Issanlas,1.31
38185,Grenoble,07110,Joyeuse,4.23
38185,Grenoble,07127,Lalevade-d'Ardèche,1.33
38185,Grenoble,07145,Lussas,6.2
38185,Grenoble,07165,Belsentes,4.31
38185,Grenoble,07181,Le Pouzin,5.9
38185,Grenoble,07186,Privas,20.32
38185,Grenoble,07231,Saint-Étienne-de-Fontbellon,1.33
38185,Grenoble,07245,Saint-Jean-de-Muzols,1.18
38185,Grenoble,07265,Saint-Marcel-lès-Annonay,1.17
38185,Grenoble,07279,Saint-Montan,4.07
38185,Grenoble,07281,Saint-Péray,4.57
38185,Grenoble,07289,Saint-Privat,1.26
38185,Grenoble,07307,Sanilhac,1.18
38185,Grenoble,07313,Serrières,1.31
38185,Grenoble,07319,Le Teil,4.9
38185,Grenoble,07324,Tournon-sur-Rhône,6.36
38185,Grenoble,07328,Vagnas,1.43
38185,Grenoble,07339,Vesseaux,1.03
38185,Grenoble,07343,Vinezac,2.86
38185,Grenoble,07346,Viviers,2.88
38185,Grenoble,07348,Vogüé,3.41
38185,Grenoble,08105,Charleville-Mézières,3.19
38185,Grenoble,08457,Tournes,5.17
38185,Grenoble,09122,Foix,1.04
38185,Grenoble,10387,Troyes,28.8
38185,Grenoble,11262,Narbonne,1.03
38185,Grenoble,13001,Aix-en-Provence,39.1
38185,Grenoble,13004,Arles,13.05
38185,Grenoble,13023,Ceyreste,0.97
38185,Grenoble,13032,Éguilles,2.29
38185,Grenoble,13035,Eyguières,4.86
38185,Grenoble,13038,Fontvieille,13.53
38185,Grenoble,13041,Gardanne,5.11
38185,Grenoble,13047,Istres,2.85
38185,Grenoble,13054,Marignane,3.41
38185,Grenoble,13060,Meyreuil,2.82
38185,Grenoble,13063,Miramas,1.41
38185,Grenoble,13065,Mouriès,1.11
38185,Grenoble,13069,Pélissanne,0.91
38185,Grenoble,13070,La Penne-sur-Huveaune,1.31
38185,Grenoble,13071,Les Pennes-Mirabeau,1.62
38185,Grenoble,13078,Port-Saint-Louis-du-Rhône,4.22
38185,Grenoble,13105,Sénas,4.11
38185,Grenoble,13118,Coudoux,1.62
38185,Grenoble,13201,Marseille 1er Arrondissement,1.42
38185,Grenoble,13202,Marseille 2e Arrondissement,4.43
38185,Grenoble,13203,Marseille 3e Arrondissement,23.0
38185,Grenoble,13204,Marseille 4e Arrondissement,4.01
38185,Grenoble,13205,Marseille 5e Arrondissement,9.06
38185,Grenoble,13206,Marseille 6e Arrondissement,13.79
38185,Grenoble,13207,Marseille 7e Arrondissement,3.16
38185,Grenoble,13208,Marseille 8e Arrondissement,16.98
38185,Grenoble,13209,Marseille 9e Arrondissement,19.28
38185,Grenoble,13210,Marseille 10e Arrondissement,7.95
38185,Grenoble,13211,Marseille 11e Arrondissement,9.87
38185,Grenoble,13212,Marseille 12e Arrondissement,9.19
38185,Grenoble,13213,Marseille 13e Arrondissement,1.16
38185,Grenoble,13215,Marseille 15e Arrondissement,7.35
38185,Grenoble,14026,Audrieu,1.04
38185,Grenoble,14037,Malherbe-sur-Ajon,3.96
38185,Grenoble,14118,Caen,46.08
38185,Grenoble,14225,Dives-sur-Mer,4.26
38185,Grenoble,14288,Le Fresne-Camilly,1.42
38185,Grenoble,14409,Merville-Franceville-Plage,3.61
38185,Grenoble,16050,Bonneuil,4.71
38185,Grenoble,17185,Le Gua,5.0
38185,Grenoble,17283,Pons,0.96
38185,Grenoble,17300,La Rochelle,1.33
38185,Grenoble,18033,Bourges,5.72
38185,Grenoble,21192,Corcelles-les-Monts,2.86
38185,Grenoble,21200,Couchey,12.92
38185,Grenoble,21223,Daix,1.42
38185,Grenoble,21231,Dijon,98.98
38185,Grenoble,21678,Vic-sous-Thil,4.24
38185,Grenoble,22103,Langrolay-sur-Rance,10.0
38185,Grenoble,22113,Lannion,4.1
38185,Grenoble,22197,Pleudihen-sur-Rance,4.57
38185,Grenoble,22215,Ploufragan,20.53
38185,Grenoble,22278,Saint-Brieuc,6.46
38185,Grenoble,22349,Trédrez-Locquémeau,1.24
38185,Grenoble,24064,Brantôme en Périgord,1.27
38185,Grenoble,25056,Besançon,35.49
38185,Grenoble,25147,Chemaudin et Vaux,4.82
38185,Grenoble,25388,Montbéliard,1.03
38185,Grenoble,25406,Montrond-le-Château,1.37
38185,Grenoble,25413,Mouthe,4.35
38185,Grenoble,25418,Nancray,6.46
38185,Grenoble,25537,Scey-Maisières,5.0
38185,Grenoble,26004,Alixan,6.18
38185,Grenoble,26005,Allan,0.9
38185,Grenoble,26006,Allex,7.81
38185,Grenoble,26023,Barbières,4.88
38185,Grenoble,26035,Beaufort-sur-Gervanne,2.35
38185,Grenoble,26054,Bouchet,5.0
38185,Grenoble,26057,Bourg-de-Péage,20.86
38185,Grenoble,26058,Bourg-lès-Valence,3.92
38185,Grenoble,26064,Chabeuil,12.63
38185,Grenoble,26078,Charols,1.62
38185,Grenoble,26088,Chatuzange-le-Goubet,1.38
38185,Grenoble,26092,Chavannes,5.0
38185,Grenoble,26097,Cliousclat,1.17
38185,Grenoble,26099,Colonzelle,5.8
38185,Grenoble,26108,Crest,12.65
38185,Grenoble,26113,Die,9.99
38185,Grenoble,26116,Donzère,3.69
38185,Grenoble,26118,Épinouze,2.48
38185,Grenoble,26122,Espenel,1.43
38185,Grenoble,26144,Grane,4.99
38185,Grenoble,26146,Grignan,4.07
38185,Grenoble,26148,Hauterives,10.46
38185,Grenoble,26149,Hostun,3.0
38185,Grenoble,26165,Livron-sur-Drôme,4.64
38185,Grenoble,26166,Loriol-sur-Drôme,1.18
38185,Grenoble,26167,Luc-en-Diois,3.88
38185,Grenoble,26168,Lus-la-Croix-Haute,1.08
38185,Grenoble,26169,Malataverne,4.72
38185,Grenoble,26170,Malissard,4.74
38185,Grenoble,26173,Marches,3.15
38185,Grenoble,26179,Mercurol-Veaunes,8.39
38185,Grenoble,26182,Mirabel-aux-Baronnies,1.33
38185,Grenoble,26183,Mirabel-et-Blacons,3.66
38185,Grenoble,26191,Montboucher-sur-Jabron,1.18
38185,Grenoble,26197,Montélier,8.87
38185,Grenoble,26198,Montélimar,26.69
38185,Grenoble,26206,Montmeyran,2.21
38185,Grenoble,26207,Montmiral,4.63
38185,Grenoble,26208,Montoison,1.2
38185,Grenoble,26213,Moras-en-Valloire,1.31
38185,Grenoble,26218,Mours-Saint-Eusèbe,2.9
38185,Grenoble,26235,Pierrelatte,10.2
38185,Grenoble,26249,Pont-de-Barret,2.95
38185,Grenoble,26252,Portes-lès-Valence,12.49
38185,Grenoble,26273,Rochefort-Samson,3.24
38185,Grenoble,26275,Rochegude,2.72
38185,Grenoble,26281,Romans-sur-Isère,51.29
38185,Grenoble,26290,Saint-Agnan-en-Vercors,4.87
38185,Grenoble,26301,Saint-Donat-sur-l'Herbasse,4.35
38185,Grenoble,26309,Saint-Julien-en-Vercors,3.85
38185,Grenoble,26311,Saint-Laurent-en-Royans,11.75
38185,Grenoble,26313,Saint-Marcel-lès-Valence,3.76
38185,Grenoble,26314,Saint-Martin-d'Août,6.31
38185,Grenoble,26324,Saint-Paul-Trois-Châteaux,5.0
38185,Grenoble,26325,Saint-Rambert-d'Albon,3.23
38185,Grenoble,26330,Saint-Sorlin-en-Valloire,3.74
38185,Grenoble,26331,Saint-Thomas-en-Royans,3.46
38185,Grenoble,26336,Saou,8.98
38185,Grenoble,26344,Soyans,4.87
38185,Grenoble,26362,Valence,171.36
38185,Grenoble,27065,Beuzeville,1.43
38185,Grenoble,27076,Boisset-les-Prévanches,1.33
38185,Grenoble,27229,Évreux,5.12
38185,Grenoble,28209,Lèves,3.79
38185,Grenoble,28280,Nogent-le-Rotrou,6.34
38185,Grenoble,28360,Saint-Sauveur-Marville,1.33
38185,Grenoble,29019,Brest,19.97
38185,Grenoble,29026,Châteaulin,5.0
38185,Grenoble,29103,Landerneau,1.45
38185,Grenoble,29124,Lesneven,1.31
38185,Grenoble,29212,Plouzané,1.03
38185,Grenoble,29216,Pluguffan,10.24
38185,Grenoble,29235,Le Relecq-Kerhuon,1.31
38185,Grenoble,2A041,Bonifacio,2.72
38185,Grenoble,2B342,Ventiseri,6.82
38185,Grenoble,30007,Alès,2.27
38185,Grenoble,30036,Bernis,2.85
38185,Grenoble,30112,Fons,4.55
38185,Grenoble,30119,Fressac,3.76
38185,Grenoble,30133,Le Grau-du-Roi,3.0
38185,Grenoble,30141,Laudun-l'Ardoise,1.38
38185,Grenoble,30179,Montfrin,4.72
38185,Grenoble,30189,Nîmes,14.46
38185,Grenoble,30225,Sabran,1.62
38185,Grenoble,30261,Saint-Hippolyte-de-Caton,1.04
38185,Grenoble,30341,Vauvert,4.24
38185,Grenoble,30351,Villeneuve-lès-Avignon,4.31
38185,Grenoble,31044,Balma,4.79
38185,Grenoble,31050,Beauchalot,1.2
38185,Grenoble,31113,Castanet-Tolosan,4.76
38185,Grenoble,31120,Le Castéra,5.75
38185,Grenoble,31149,Colomiers,5.3
38185,Grenoble,31254,Labège,1.19
38185,Grenoble,31284,Lauzerville,4.61
38185,Grenoble,31297,Lévignac,3.14
38185,Grenoble,31364,Montberon,4.49
38185,Grenoble,31462,Rouffiac-Tolosan,5.11
38185,Grenoble,31555,Toulouse,111.33
38185,Grenoble,31574,Vernet,5.7
38185,Grenoble,32013,Auch,4.86
38185,Grenoble,32020,Aux-Aussat,1.03
38185,Grenoble,32381,Saint-Jean-le-Comtal,3.18
38185,Grenoble,33003,Ambarès-et-Lagrave,4.07
38185,Grenoble,33019,Audenge,1.74
38185,Grenoble,33039,Bègles,1.18
38185,Grenoble,33051,Biganos,1.03
38185,Grenoble,33063,Bordeaux,79.64
38185,Grenoble,33090,Canéjan,1.42
38185,Grenoble,33227,Langon,1.43
38185,Grenoble,33273,Martignas-sur-Jalle,1.2
38185,Grenoble,33318,Pessac,1.26
38185,Grenoble,33449,Saint-Médard-en-Jalles,5.94
38185,Grenoble,33514,Soulac-sur-Mer,6.28
38185,Grenoble,33522,Talence,4.16
38185,Grenoble,33550,Villenave-d'Ornon,6.96
38185,Grenoble,34003,Agde,12.96
38185,Grenoble,34010,Aniane,2.92
38185,Grenoble,34032,Béziers,3.88
38185,Grenoble,34069,Cazouls-lès-Béziers,1.15
38185,Grenoble,34077,Clapiers,3.78
38185,Grenoble,34090,Le Crès,3.25
38185,Grenoble,34114,Gignac,1.03
38185,Grenoble,34150,Marseillan,1.18
38185,Grenoble,34172,Montpellier,150.73
38185,Grenoble,34270,Saint-Jean-de-Védas,4.88
38185,Grenoble,34300,Servian,3.02
38185,Grenoble,34301,Sète,5.96
38185,Grenoble,34309,Teyran,2.96
38185,Grenoble,34344,La Grande-Motte,5.33
38185,Grenoble,35024,Betton,1.18
