metropole,code_commune,nom_commune,annee,indicateur_occupation,valeur
Montpellier,34057,Castelnau-le-Lez,2016,VSEV_UNDER_OCC,1802.3774
Saint-Etienne,42316,Unieux,2016,SEV_UNDER_OCC,1039.83906
Rouen,76005,Amfreville-la-Mi-Voie,2016,MOD_OVER_OCC,53.3082
Rennes,35196,Mordelles,2016,MOD_UNDER_OCC,810.0
Saint-Etienne,42186,Rive-de-Gier,2016,VSEV_UNDER_OCC,639.3591
Grenoble,38188,Herbeys,2016,MOD_OVER_OCC,10.31657
Saint-Etienne,42305,La Talaudière,2016,SEV_UNDER_OCC,679.9268
Rennes,35196,Mordelles,2016,STD_OCC,675.0
Montpellier,34123,Juvignac,2016,SEV_UNDER_OCC,835.94755
Grenoble,38472,Sarcenas,2016,STD_OCC,19.4898
Montpellier,34337,Villeneuve-lès-Maguelone,2016,SEV_UNDER_OCC,925.81789
Montpellier,34256,Saint-Geniès-des-Mourgues,2016,SEV_UNDER_OCC,198.82729
Rouen,76005,Amfreville-la-Mi-Voie,2016,MOD_UNDER_OCC,465.23522
Saint-Etienne,42311,La Tour-en-Jarez,2016,SEV_OVER_OCC,0.0
Montpellier,34337,Villeneuve-lès-Maguelone,2016,MOD_OVER_OCC,231.64101
Montpellier,34259,Saint-Georges-d'Orques,2016,STD_OCC,443.52083
Rennes,35032,Bourgbarré,2016,SEV_OVER_OCC,0.0
Grenoble,38188,Herbeys,2016,MOD_UNDER_OCC,84.26267
Saint-Etienne,42218,Saint-Étienne,2016,VSEV_UNDER_OCC,8543.05056
Rennes,35196,Mordelles,2016,SEV_OVER_OCC,0.0
Saint-Etienne,42186,Rive-de-Gier,2016,MOD_UNDER_OCC,2222.99437
Rennes,35281,Saint-Jacques-de-la-Lande,2016,SEV_UNDER_OCC,1071.16312
Saint-Etienne,42218,Saint-Étienne,2016,SEV_OVER_OCC,626.01568
Saint-Etienne,42218,Saint-Étienne,2016,STD_OCC,24338.30217
Saint-Etienne,42316,Unieux,2016,MOD_OVER_OCC,182.88627
Rouen,76319,Grand-Couronne,2016,MOD_OVER_OCC,195.0
Grenoble,38158,Eybens,2016,SEV_UNDER_OCC,957.1822
Montpellier,34123,Juvignac,2016,VSEV_UNDER_OCC,1186.66117
Grenoble,38309,Poisat,2016,VSEV_UNDER_OCC,319.99152
Rouen,76005,Amfreville-la-Mi-Voie,2016,VSEV_UNDER_OCC,237.46381
Grenoble,38472,Sarcenas,2016,VSEV_UNDER_OCC,24.36224
Saint-Etienne,42186,Rive-de-Gier,2016,SEV_UNDER_OCC,1400.32228
Montpellier,34123,Juvignac,2016,STD_OCC,1239.50843
Rouen,76575,Saint-Étienne-du-Rouvray,2016,SEV_OVER_OCC,77.63299
Montpellier,34087,Cournonsec,2016,SEV_UNDER_OCC,336.47851
Grenoble,38279,Notre-Dame-de-Mésage,2016,VSEV_UNDER_OCC,195.54377
Rouen,76558,Saint-Aubin-Celloville,2016,MOD_OVER_OCC,4.85529
Montpellier,34087,Cournonsec,2016,VSEV_UNDER_OCC,175.55401
Rouen,76005,Amfreville-la-Mi-Voie,2016,SEV_UNDER_OCC,295.61821
Saint-Etienne,42305,La Talaudière,2016,SEV_OVER_OCC,4.92701
Rouen,76319,Grand-Couronne,2016,SEV_OVER_OCC,45.0
Rennes,35281,Saint-Jacques-de-la-Lande,2016,MOD_UNDER_OCC,1886.77411
Grenoble,38188,Herbeys,2016,SEV_UNDER_OCC,125.75461
Saint-Etienne,42085,Doizieux,2016,MOD_OVER_OCC,0.0
Grenoble,38309,Poisat,2016,STD_OCC,108.08437
Rennes,35281,Saint-Jacques-de-la-Lande,2016,STD_OCC,1875.72378
Rouen,76319,Grand-Couronne,2016,MOD_UNDER_OCC,950.0
Rennes,35281,Saint-Jacques-de-la-Lande,2016,SEV_OVER_OCC,27.89688
Saint-Etienne,42311,La Tour-en-Jarez,2016,SEV_UNDER_OCC,171.24209
Montpellier,34087,Cournonsec,2016,SEV_OVER_OCC,9.753
Saint-Etienne,42218,Saint-Étienne,2016,MOD_UNDER_OCC,26422.30803
Grenoble,38445,Saint-Pierre-de-Mésage,2016,MOD_OVER_OCC,0.0
Rennes,35281,Saint-Jacques-de-la-Lande,2016,MOD_OVER_OCC,423.77001
Saint-Etienne,42311,La Tour-en-Jarez,2016,MOD_UNDER_OCC,105.76718
Montpellier,34057,Castelnau-le-Lez,2016,STD_OCC,2556.33242
Grenoble,38325,Proveysieux,2016,STD_OCC,19.84283
Saint-Etienne,42085,Doizieux,2016,SEV_OVER_OCC,0.0
Grenoble,38158,Eybens,2016,STD_OCC,1070.5483
Montpellier,34129,Lattes,2016,STD_OCC,2040.7823
Grenoble,38158,Eybens,2016,MOD_OVER_OCC,270.65352
Montpellier,34259,Saint-Georges-d'Orques,2016,SEV_OVER_OCC,19.94721
Rennes,35032,Bourgbarré,2016,STD_OCC,219.01099
Saint-Etienne,42218,Saint-Étienne,2016,MOD_OVER_OCC,9669.63369
Rouen,76575,Saint-Étienne-du-Rouvray,2016,MOD_UNDER_OCC,3434.51546
Grenoble,38158,Eybens,2016,SEV_OVER_OCC,20.05311
Grenoble,38281,Noyarey,2016,STD_OCC,120.91966
Grenoble,38472,Sarcenas,2016,MOD_UNDER_OCC,24.36224
Grenoble,38188,Herbeys,2016,VSEV_UNDER_OCC,304.54272
Saint-Etienne,42092,L'Étrat,2016,SEV_UNDER_OCC,213.97953
Saint-Etienne,42092,L'Étrat,2016,VSEV_UNDER_OCC,384.28659
Montpellier,34256,Saint-Geniès-des-Mourgues,2016,VSEV_UNDER_OCC,238.59275
Saint-Etienne,42186,Rive-de-Gier,2016,SEV_OVER_OCC,41.13201
Rennes,35032,Bourgbarré,2016,VSEV_UNDER_OCC,540.53776
Montpellier,34337,Villeneuve-lès-Maguelone,2016,MOD_UNDER_OCC,1069.50497
Montpellier,34337,Villeneuve-lès-Maguelone,2016,STD_OCC,883.09202
Rennes,35196,Mordelles,2016,SEV_UNDER_OCC,660.0
Rouen,76558,Saint-Aubin-Celloville,2016,SEV_OVER_OCC,0.0
Grenoble,38445,Saint-Pierre-de-Mésage,2016,MOD_UNDER_OCC,54.49804
Grenoble,38325,Proveysieux,2016,SEV_OVER_OCC,0.0
Saint-Etienne,42311,La Tour-en-Jarez,2016,VSEV_UNDER_OCC,206.49782
Saint-Etienne,42092,L'Étrat,2016,MOD_OVER_OCC,24.83891
Montpellier,34087,Cournonsec,2016,MOD_UNDER_OCC,360.86101
Montpellier,34256,Saint-Geniès-des-Mourgues,2016,SEV_OVER_OCC,0.0
Rouen,76599,Saint-Léger-du-Bourg-Denis,2011,MOD_OVER_OCC,44.0
Rouen,76681,Sotteville-lès-Rouen,2011,MOD_UNDER_OCC,4438.95498
Rouen,76682,Sotteville-sous-le-Val,2011,MOD_UNDER_OCC,60.00084
Rennes,35066,Chartres-de-Bretagne,2011,SEV_OVER_OCC,15.80365
Montpellier,34202,Pignan,2011,SEV_OVER_OCC,11.83474
Saint-Etienne,42330,Villars,2016,VSEV_UNDER_OCC,795.0
Rouen,76599,Saint-Léger-du-Bourg-Denis,2011,MOD_UNDER_OCC,444.0
Saint-Etienne,42302,Sorbiers,2016,STD_OCC,525.02358
Rennes,35278,Saint-Grégoire,2016,VSEV_UNDER_OCC,1844.67398
Rouen,76366,Le Houlme,2016,VSEV_UNDER_OCC,282.49328
Rennes,35120,Gévezé,2016,MOD_OVER_OCC,57.05839
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2016,STD_OCC,70.22241
Rennes,35120,Gévezé,2016,MOD_UNDER_OCC,493.7372
Rouen,76367,Houppeville,2016,STD_OCC,29.56897
Grenoble,38328,Quaix-en-Chartreuse,2016,MOD_OVER_OCC,5.07328
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2016,MOD_UNDER_OCC,100.77294
Rouen,76367,Houppeville,2016,VSEV_UNDER_OCC,532.24138
Montpellier,34095,Fabrègues,2016,SEV_UNDER_OCC,740.0
Rouen,76178,Cléon,2016,VSEV_UNDER_OCC,367.61076
Montpellier,34095,Fabrègues,2016,STD_OCC,590.0
Rennes,35120,Gévezé,2016,VSEV_UNDER_OCC,691.41716
Rouen,76178,Cléon,2016,SEV_OVER_OCC,15.31712
Montpellier,34307,Sussargues,2016,MOD_UNDER_OCC,240.25365
Grenoble,38545,Vif,2016,SEV_UNDER_OCC,907.39139
Grenoble,38545,Vif,2016,MOD_UNDER_OCC,877.96248
Saint-Etienne,42330,Villars,2016,SEV_OVER_OCC,10.0
Saint-Etienne,42302,Sorbiers,2016,MOD_UNDER_OCC,672.84576
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2016,SEV_OVER_OCC,0.0
Grenoble,38328,Quaix-en-Chartreuse,2016,SEV_UNDER_OCC,50.73281
Rouen,76391,La Londe,2016,MOD_OVER_OCC,29.69309
Rouen,76391,La Londe,2016,MOD_UNDER_OCC,173.20972
Grenoble,38421,Saint-Martin-d'Hères,2016,SEV_UNDER_OCC,3053.14034
Grenoble,38528,Vaulnaveys-le-Bas,2016,STD_OCC,39.53004
Grenoble,38545,Vif,2016,VSEV_UNDER_OCC,877.96248
Saint-Etienne,42302,Sorbiers,2016,SEV_UNDER_OCC,1024.56059
Rouen,76178,Cléon,2016,STD_OCC,428.87923
Grenoble,38528,Vaulnaveys-le-Bas,2016,SEV_UNDER_OCC,123.53138
Rennes,35278,Saint-Grégoire,2016,SEV_UNDER_OCC,560.55961
Grenoble,38528,Vaulnaveys-le-Bas,2016,SEV_OVER_OCC,4.94126
Grenoble,38328,Quaix-en-Chartreuse,2016,VSEV_UNDER_OCC,187.71139
Montpellier,34244,Saint-Brès,2016,MOD_OVER_OCC,115.0
Saint-Etienne,42302,Sorbiers,2016,SEV_OVER_OCC,0.0
Rouen,76366,Le Houlme,2016,MOD_OVER_OCC,95.84593
Grenoble,38528,Vaulnaveys-le-Bas,2016,VSEV_UNDER_OCC,197.6502
Grenoble,38277,Notre-Dame-de-Commiers,2016,SEV_UNDER_OCC,76.9112
Rouen,76391,La Londe,2016,SEV_OVER_OCC,0.0
Montpellier,34307,Sussargues,2016,VSEV_UNDER_OCC,396.59283
Grenoble,38328,Quaix-en-Chartreuse,2016,SEV_OVER_OCC,0.0
Saint-Etienne,42330,Villars,2016,STD_OCC,565.0
Rouen,76367,Houppeville,2016,MOD_OVER_OCC,24.6408
Rouen,76367,Houppeville,2016,SEV_UNDER_OCC,325.25862
Grenoble,38545,Vif,2016,SEV_OVER_OCC,9.80964
Montpellier,34095,Fabrègues,2016,MOD_UNDER_OCC,855.0
Rouen,76322,Le Grand-Quevilly,2016,MOD_OVER_OCC,644.82405
Rennes,35278,Saint-Grégoire,2016,MOD_UNDER_OCC,733.67474
Grenoble,38545,Vif,2016,STD_OCC,701.38902
Rouen,76366,Le Houlme,2016,SEV_OVER_OCC,5.04452
Saint-Etienne,42302,Sorbiers,2016,MOD_OVER_OCC,50.97316
Rouen,76322,Le Grand-Quevilly,2016,STD_OCC,3250.8103
Rennes,35208,Orgères,2016,VSEV_UNDER_OCC,713.65345
Rouen,76391,La Londe,2016,SEV_UNDER_OCC,262.289
Rouen,76367,Houppeville,2016,MOD_UNDER_OCC,162.62931
Rouen,76322,Le Grand-Quevilly,2016,VSEV_UNDER_OCC,1264.47422
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2016,SEV_UNDER_OCC,140.49068
Montpellier,34244,Saint-Brès,2016,SEV_OVER_OCC,15.0
Rennes,35278,Saint-Grégoire,2016,STD_OCC,649.9324
Grenoble,38277,Notre-Dame-de-Commiers,2016,MOD_OVER_OCC,0.0
Rennes,35120,Gévezé,2016,STD_OCC,355.03697
Montpellier,34095,Fabrègues,2016,MOD_OVER_OCC,135.0
Rennes,35208,Orgères,2016,MOD_OVER_OCC,33.30383
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2016,MOD_OVER_OCC,9.94276
Montpellier,34095,Fabrègues,2016,SEV_OVER_OCC,10.0
Grenoble,38328,Quaix-en-Chartreuse,2016,MOD_UNDER_OCC,60.87937
Grenoble,38421,Saint-Martin-d'Hères,2016,MOD_UNDER_OCC,4910.02165
Montpellier,34095,Fabrègues,2016,VSEV_UNDER_OCC,575.0
Rouen,76178,Cléon,2016,MOD_OVER_OCC,91.48099
Rouen,76322,Le Grand-Quevilly,2016,SEV_OVER_OCC,38.29242
Rennes,35208,Orgères,2016,SEV_OVER_OCC,0.0
Grenoble,38421,Saint-Martin-d'Hères,2016,SEV_OVER_OCC,101.23327
Grenoble,38421,Saint-Martin-d'Hères,2016,VSEV_UNDER_OCC,1216.21707
Rouen,76391,La Londe,2016,VSEV_UNDER_OCC,435.49872
Rouen,76178,Cléon,2016,MOD_UNDER_OCC,582.05038
Rennes,35278,Saint-Grégoire,2016,SEV_OVER_OCC,0.0
Saint-Etienne,42330,Villars,2016,MOD_OVER_OCC,185.0
Montpellier,34307,Sussargues,2016,STD_OCC,129.10697
Rouen,76178,Cléon,2016,SEV_UNDER_OCC,536.09903
Montpellier,34307,Sussargues,2016,SEV_UNDER_OCC,262.04137
Montpellier,34244,Saint-Brès,2016,SEV_UNDER_OCC,345.0
Rouen,76366,Le Houlme,2016,STD_OCC,302.67137
Montpellier,34307,Sussargues,2016,SEV_OVER_OCC,0.0
Rennes,35120,Gévezé,2016,SEV_UNDER_OCC,475.05157
Rouen,76366,Le Houlme,2016,MOD_UNDER_OCC,595.2537
Saint-Etienne,42330,Villars,2016,SEV_UNDER_OCC,995.0
Rennes,35208,Orgères,2016,STD_OCC,285.46138
Saint-Etienne,42302,Sorbiers,2016,VSEV_UNDER_OCC,1070.43643
Grenoble,38528,Vaulnaveys-le-Bas,2016,MOD_OVER_OCC,14.82377
Montpellier,34244,Saint-Brès,2016,VSEV_UNDER_OCC,245.0
Grenoble,38528,Vaulnaveys-le-Bas,2016,MOD_UNDER_OCC,123.53138
Rouen,76367,Houppeville,2016,SEV_OVER_OCC,0.0
Grenoble,38277,Notre-Dame-de-Commiers,2016,STD_OCC,19.2278
Rouen,76366,Le Houlme,2016,SEV_UNDER_OCC,539.76394
Saint-Etienne,42330,Villars,2016,MOD_UNDER_OCC,970.0
Grenoble,38545,Vif,2016,MOD_OVER_OCC,58.85782
Montpellier,34307,Sussargues,2016,MOD_OVER_OCC,15.31868
Grenoble,38277,Notre-Dame-de-Commiers,2016,VSEV_UNDER_OCC,62.49035
Grenoble,38328,Quaix-en-Chartreuse,2016,STD_OCC,45.65953
Rennes,35120,Gévezé,2016,SEV_OVER_OCC,0.0
Grenoble,38277,Notre-Dame-de-Commiers,2016,MOD_UNDER_OCC,24.03475
Grenoble,38421,Saint-Martin-d'Hères,2016,STD_OCC,4717.296
Grenoble,38277,Notre-Dame-de-Commiers,2016,SEV_OVER_OCC,0.0
Rennes,35208,Orgères,2016,MOD_UNDER_OCC,399.64593
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2016,VSEV_UNDER_OCC,216.5325
Rennes,35278,Saint-Grégoire,2016,MOD_OVER_OCC,183.32412
Rennes,35208,Orgères,2016,SEV_UNDER_OCC,328.28058
Montpellier,34244,Saint-Brès,2016,STD_OCC,210.0
Rouen,76391,La Londe,2016,STD_OCC,54.43734
Grenoble,38421,Saint-Martin-d'Hères,2016,MOD_OVER_OCC,3346.02521
Montpellier,34244,Saint-Brès,2016,MOD_UNDER_OCC,320.0
Rouen,76322,Le Grand-Quevilly,2016,MOD_UNDER_OCC,4713.28204
Rouen,76322,Le Grand-Quevilly,2016,SEV_UNDER_OCC,2959.00202
Rennes,35352,Vern-sur-Seiche,2011,VSEV_UNDER_OCC,1190.41034
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2011,VSEV_UNDER_OCC,267.77906
Montpellier,34270,Saint-Jean-de-Védas,2011,STD_OCC,523.81239
Saint-Etienne,42259,Saint-Martin-la-Plaine,2011,SEV_OVER_OCC,4.0
Saint-Etienne,42189,Roche-la-Molière,2011,MOD_UNDER_OCC,1430.9815
Rouen,76705,Tourville-la-Rivière,2011,MOD_UNDER_OCC,244.0
Rouen,76682,Sotteville-sous-le-Val,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42189,Roche-la-Molière,2011,VSEV_UNDER_OCC,705.27961
Grenoble,38235,Miribel-Lanchâtre,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42271,Saint-Paul-en-Jarez,2011,SEV_UNDER_OCC,489.9905
Rennes,35210,Pacé,2011,MOD_UNDER_OCC,782.96144
Montpellier,34270,Saint-Jean-de-Védas,2011,MOD_OVER_OCC,100.73315
Rennes,35352,Vern-sur-Seiche,2011,SEV_OVER_OCC,3.90695
Rennes,35066,Chartres-de-Bretagne,2011,MOD_UNDER_OCC,691.40968
Rouen,76634,Saint-Pierre-de-Manneville,2011,VSEV_UNDER_OCC,120.80537
Montpellier,34270,Saint-Jean-de-Védas,2011,SEV_OVER_OCC,4.02933
Rouen,76599,Saint-Léger-du-Bourg-Denis,2011,SEV_UNDER_OCC,364.0
Saint-Etienne,42271,Saint-Paul-en-Jarez,2011,VSEV_UNDER_OCC,322.87238
Rennes,35216,Parthenay-de-Bretagne,2011,STD_OCC,84.91437
Grenoble,38235,Miribel-Lanchâtre,2011,VSEV_UNDER_OCC,57.05094
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2011,STD_OCC,35.97032
Rouen,76634,Saint-Pierre-de-Manneville,2011,MOD_UNDER_OCC,72.48322
Rouen,76705,Tourville-la-Rivière,2011,SEV_UNDER_OCC,236.0
Montpellier,34077,Clapiers,2011,STD_OCC,412.0
Grenoble,38235,Miribel-Lanchâtre,2011,MOD_OVER_OCC,0.0
Grenoble,38150,Domène,2011,MOD_UNDER_OCC,930.68821
Saint-Etienne,42043,Chambœuf,2011,SEV_OVER_OCC,4.049
Grenoble,38150,Domène,2011,SEV_UNDER_OCC,669.93505
Saint-Etienne,42259,Saint-Martin-la-Plaine,2011,VSEV_UNDER_OCC,516.0
Saint-Etienne,42271,Saint-Paul-en-Jarez,2011,STD_OCC,245.40552
Rouen,76682,Sotteville-sous-le-Val,2011,STD_OCC,20.00028
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2011,MOD_UNDER_OCC,63.94724
Grenoble,38235,Miribel-Lanchâtre,2011,MOD_UNDER_OCC,20.37534
Rennes,35216,Parthenay-de-Bretagne,2011,MOD_UNDER_OCC,101.08853
Rouen,76682,Sotteville-sous-le-Val,2011,VSEV_UNDER_OCC,96.00134
Rouen,76378,Jumièges,2011,VSEV_UNDER_OCC,261.61083
Montpellier,34270,Saint-Jean-de-Védas,2011,VSEV_UNDER_OCC,1124.18198
Rennes,35022,Bécherel,2011,SEV_UNDER_OCC,58.94075
Rennes,35210,Pacé,2011,VSEV_UNDER_OCC,1610.72755
Rouen,76599,Saint-Léger-du-Bourg-Denis,2011,STD_OCC,196.0
Rennes,35266,Saint-Erblon,2011,MOD_UNDER_OCC,232.93913
Rouen,76681,Sotteville-lès-Rouen,2011,SEV_UNDER_OCC,3154.86341
Rennes,35266,Saint-Erblon,2011,SEV_OVER_OCC,0.0
Rennes,35022,Bécherel,2011,STD_OCC,66.79952
Rouen,76681,Sotteville-lès-Rouen,2011,MOD_OVER_OCC,949.5217
Rouen,76682,Sotteville-sous-le-Val,2011,SEV_UNDER_OCC,80.00112
Rennes,35352,Vern-sur-Seiche,2011,MOD_OVER_OCC,76.35011
Saint-Etienne,42271,Saint-Paul-en-Jarez,2011,MOD_OVER_OCC,56.94009
Rouen,76599,Saint-Léger-du-Bourg-Denis,2011,VSEV_UNDER_OCC,348.0
Montpellier,34202,Pignan,2011,MOD_OVER_OCC,149.9067
Rennes,35266,Saint-Erblon,2011,STD_OCC,167.66678
Rouen,76705,Tourville-la-Rivière,2011,STD_OCC,184.0
Rennes,35266,Saint-Erblon,2011,MOD_OVER_OCC,20.3179
Saint-Etienne,42189,Roche-la-Molière,2011,SEV_UNDER_OCC,1194.12898
Rouen,76705,Tourville-la-Rivière,2011,SEV_OVER_OCC,0.0
Rennes,35022,Bécherel,2011,VSEV_UNDER_OCC,94.3052
Rouen,76378,Jumièges,2011,MOD_OVER_OCC,35.6742
Rennes,35022,Bécherel,2011,SEV_OVER_OCC,0.0
Montpellier,34077,Clapiers,2011,SEV_UNDER_OCC,492.0
Rouen,76599,Saint-Léger-du-Bourg-Denis,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42259,Saint-Martin-la-Plaine,2011,MOD_UNDER_OCC,376.0
Saint-Etienne,42189,Roche-la-Molière,2011,SEV_OVER_OCC,3.74443
Rennes,35210,Pacé,2011,SEV_UNDER_OCC,731.44325
Grenoble,38150,Domène,2011,MOD_OVER_OCC,256.74158
Montpellier,34077,Clapiers,2011,VSEV_UNDER_OCC,632.0
Montpellier,34270,Saint-Jean-de-Védas,2011,MOD_UNDER_OCC,797.80657
Rouen,76634,Saint-Pierre-de-Manneville,2011,MOD_OVER_OCC,4.02685
Saint-Etienne,42043,Chambœuf,2011,SEV_UNDER_OCC,170.05803
Rouen,76634,Saint-Pierre-de-Manneville,2011,SEV_OVER_OCC,4.02685
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2011,SEV_UNDER_OCC,79.93405
Rouen,76378,Jumièges,2011,SEV_UNDER_OCC,202.15382
Montpellier,34270,Saint-Jean-de-Védas,2011,SEV_UNDER_OCC,882.42242
Rennes,35022,Bécherel,2011,MOD_OVER_OCC,11.78815
Grenoble,38235,Miribel-Lanchâtre,2011,STD_OCC,16.30027
Rouen,76682,Sotteville-sous-le-Val,2011,MOD_OVER_OCC,4.00006
Rennes,35022,Bécherel,2011,MOD_UNDER_OCC,58.94075
Rouen,76681,Sotteville-lès-Rouen,2011,VSEV_UNDER_OCC,1916.36005
Rennes,35266,Saint-Erblon,2011,VSEV_UNDER_OCC,386.10275
Rennes,35210,Pacé,2011,MOD_OVER_OCC,166.21897
Saint-Etienne,42043,Chambœuf,2011,MOD_UNDER_OCC,125.51902
Saint-Etienne,42043,Chambœuf,2011,STD_OCC,36.44101
Rouen,76378,Jumièges,2011,STD_OCC,67.38461
Saint-Etienne,42271,Saint-Paul-en-Jarez,2011,MOD_UNDER_OCC,480.90665
Saint-Etienne,42259,Saint-Martin-la-Plaine,2011,MOD_OVER_OCC,24.0
Saint-Etienne,42189,Roche-la-Molière,2011,STD_OCC,902.97623
Rennes,35066,Chartres-de-Bretagne,2011,STD_OCC,798.08432
Rouen,76705,Tourville-la-Rivière,2011,MOD_OVER_OCC,24.0
Montpellier,34077,Clapiers,2011,MOD_OVER_OCC,40.0
Rennes,35352,Vern-sur-Seiche,2011,MOD_UNDER_OCC,593.37187
Rouen,76681,Sotteville-lès-Rouen,2011,SEV_OVER_OCC,49.64259
Saint-Etienne,42043,Chambœuf,2011,MOD_OVER_OCC,4.049
Rennes,35210,Pacé,2011,SEV_OVER_OCC,0.0
Rouen,76681,Sotteville-lès-Rouen,2011,STD_OCC,2931.15882
Rennes,35352,Vern-sur-Seiche,2011,SEV_UNDER_OCC,674.53231
Saint-Etienne,42189,Roche-la-Molière,2011,MOD_OVER_OCC,214.31162
Rouen,76378,Jumièges,2011,MOD_UNDER_OCC,154.58822
Grenoble,38150,Domène,2011,SEV_OVER_OCC,4.01159
Montpellier,34077,Clapiers,2011,MOD_UNDER_OCC,424.0
Rennes,35216,Parthenay-de-Bretagne,2011,VSEV_UNDER_OCC,145.56749
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2011,SEV_OVER_OCC,0.0
Montpellier,34202,Pignan,2011,MOD_UNDER_OCC,646.96577
Montpellier,34202,Pignan,2011,VSEV_UNDER_OCC,635.13103
Grenoble,38150,Domène,2011,VSEV_UNDER_OCC,417.20506
Rouen,76634,Saint-Pierre-de-Manneville,2011,STD_OCC,20.13423
Rennes,35216,Parthenay-de-Bretagne,2011,SEV_OVER_OCC,0.0
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2011,MOD_OVER_OCC,0.0
Rennes,35352,Vern-sur-Seiche,2011,STD_OCC,556.74905
Rennes,35266,Saint-Erblon,2011,SEV_UNDER_OCC,198.8925
Saint-Etienne,42259,Saint-Martin-la-Plaine,2011,STD_OCC,152.0
Rennes,35216,Parthenay-de-Bretagne,2011,SEV_UNDER_OCC,157.69811
Rennes,35066,Chartres-de-Bretagne,2011,MOD_OVER_OCC,130.38011
Rouen,76378,Jumièges,2011,SEV_OVER_OCC,0.0
Montpellier,34077,Clapiers,2011,SEV_OVER_OCC,4.0
Rennes,35066,Chartres-de-Bretagne,2011,SEV_UNDER_OCC,628.19508
Saint-Etienne,42043,Chambœuf,2011,VSEV_UNDER_OCC,242.94004
Saint-Etienne,42271,Saint-Paul-en-Jarez,2011,SEV_OVER_OCC,4.03799
Rennes,35216,Parthenay-de-Bretagne,2011,MOD_OVER_OCC,0.0
Montpellier,34202,Pignan,2011,SEV_UNDER_OCC,572.01242
Rouen,76634,Saint-Pierre-de-Manneville,2011,SEV_UNDER_OCC,68.45638
Montpellier,34202,Pignan,2011,STD_OCC,501.00398
Grenoble,38150,Domène,2011,STD_OCC,565.63379
Grenoble,38235,Miribel-Lanchâtre,2011,SEV_UNDER_OCC,40.75067
Rouen,76705,Tourville-la-Rivière,2011,VSEV_UNDER_OCC,244.0
Rennes,35210,Pacé,2011,STD_OCC,856.25181
Rennes,35066,Chartres-de-Bretagne,2011,VSEV_UNDER_OCC,1070.69728
Saint-Etienne,42259,Saint-Martin-la-Plaine,2011,SEV_UNDER_OCC,356.0
Saint-Etienne,42167,Pavezin,2016,MOD_UNDER_OCC,56.13723
Saint-Etienne,42096,Fontanès,2016,SEV_OVER_OCC,4.97819
Rouen,76486,Orival,2016,STD_OCC,71.07338
Grenoble,38436,Saint-Paul-de-Varces,2016,SEV_OVER_OCC,15.0
Grenoble,38126,Corenc,2016,MOD_UNDER_OCC,204.07303
Saint-Etienne,42208,Saint-Christo-en-Jarez,2016,MOD_UNDER_OCC,231.66715
Grenoble,38126,Corenc,2016,MOD_OVER_OCC,109.5026
Rouen,76216,Déville-lès-Rouen,2016,SEV_UNDER_OCC,967.25146
Rennes,35206,Noyal-Châtillon-sur-Seiche,2016,MOD_OVER_OCC,84.97062
Montpellier,34198,Pérols,2016,STD_OCC,697.85581
Rennes,35189,Montgermont,2016,SEV_UNDER_OCC,267.65118
Rennes,35189,Montgermont,2016,STD_OCC,276.18603
Saint-Etienne,42208,Saint-Christo-en-Jarez,2016,STD_OCC,76.77123
Rouen,76536,Roncherolles-sur-le-Vivier,2016,MOD_OVER_OCC,4.3754
Saint-Etienne,42208,Saint-Christo-en-Jarez,2016,SEV_OVER_OCC,0.0
Saint-Etienne,42096,Fontanès,2016,SEV_UNDER_OCC,70.04133
Rouen,76429,Le Mesnil-Esnard,2016,VSEV_UNDER_OCC,1308.22384
Saint-Etienne,42001,Aboën,2016,VSEV_UNDER_OCC,60.0
Rouen,76165,Caudebec-lès-Elbeuf,2016,SEV_UNDER_OCC,928.78753
Grenoble,38474,Sassenage,2016,MOD_OVER_OCC,195.05273
Rouen,76451,Mont-Saint-Aignan,2016,STD_OCC,1649.02564
Rouen,76486,Orival,2016,VSEV_UNDER_OCC,111.68675
Rouen,76157,Canteleu,2016,SEV_OVER_OCC,31.74411
Saint-Etienne,42001,Aboën,2016,MOD_OVER_OCC,10.0
Grenoble,38486,Seyssins,2016,SEV_UNDER_OCC,800.0
Grenoble,38436,Saint-Paul-de-Varces,2016,MOD_OVER_OCC,20.0
Rouen,76313,Gouy,2016,VSEV_UNDER_OCC,143.661
Rennes,35051,Cesson-Sévigné,2016,MOD_OVER_OCC,1110.90793
Grenoble,38524,Varces-Allières-et-Risset,2016,STD_OCC,601.82148
